trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.8094232972858538,0.8094232972858538,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745,0.9101729597751745
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566,0.7159414755477566
5.0,0.0,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.7495412378166293,0.8819479559416491,0.8819479559416491,0.8819479559416491,0.8819479559416491,0.8819479559416491,0.8819479559416491
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.18406511105621648,0.8392103481327908
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099,0.07057569812548099
10.0,0.0,0.3623735014163186,0.3623735014163186,0.3623735014163186,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687,0.8386961339556687
11.0,0.0,0.6602557682169843,0.6602557682169843,0.6602557682169843,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015,0.9344084883433015
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.2911253046972379,0.2911253046972379,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523,0.3058138859871523
14.0,0.0,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787,0.32823773113431787
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.3848618788616349,0.3848618788616349,0.3848618788616349,0.3848618788616349,0.3848618788616349,0.3848618788616349,0.3848618788616349,0.3848618788616349,0.3848618788616349,0.3848618788616349,0.8762147823862689,0.8762147823862689,0.8762147823862689,0.8762147823862689,0.8762147823862689,0.8762147823862689,0.8762147823862689,0.8762147823862689,0.8762147823862689,0.8762147823862689
17.0,0.0,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.5085228917300852,0.8700374596234065,0.8700374596234065,0.8700374596234065,0.8700374596234065,0.8700374596234065,0.8700374596234065,0.8700374596234065
18.0,0.0,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373,0.6096080931729373
19.0,0.0,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295,0.27144082244750295
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.8178536994409594,0.8178536994409594,0.8178536994409594,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509,0.9141465728281509
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.7898717999347906,0.7898717999347906,0.7898717999347906,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506,0.9009574936977506
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.7713823955967828,0.7713823955967828,0.7713823955967828,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042,0.8922426379806042
27.0,0.0,0.846623027937658,0.846623027937658,0.846623027937658,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739,0.9277068012889739
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
