trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,7.713255763,0.084261333,0.000790716,0.001294448,0.001005705,0.001392838,0.000812371,0.001250069,0.000918448,0.004494586,0.031456065,0.007747736,0.030884132,0.015232538,0.025387904,0.013092492,0.03282221,0.029594469,0.03118536,0.011753835
2.0,0.002266866,0.001057594,0.000630446,0.001141573,0.00127145,0.001336722,0.001375534,0.00084863,0.00089679,0.003073861,0.00728345,0.027484225,0.007670205,0.007945174,0.021226066,0.005609164,0.003954335,0.011748186,0.003047269,0.022598757
3.0,0.001349077,0.001041613,0.000660685,0.001302824,0.004977047,0.007401965,0.02576879,0.0130442,0.018542985,0.015335047,0.005117556,0.004168406,0.005647397,0.002459007,0.001899253,0.001048796,0.002840829,0.002916402,0.003103456,0.001913976
4.0,0.001410956,0.001168363,0.001005542,0.002361979,0.004368987,0.027571751,0.017441238,0.013170575,0.009288372,0.005724643,0.005986273,0.007088872,0.013626087,0.004513189,0.011542954,0.011612967,0.016282511,0.010064186,0.010645394,0.008840794
5.0,0.002703539,0.001028231,0.000674569,0.003205689,0.004073342,0.021062087,0.012212474,0.011658264,0.009631395,0.005864721,0.005362966,0.02003513,0.016136892,0.007267438,0.006220056,0.016000284,0.022754331,0.016410679,0.019982434,0.005676836
6.0,0.002985986,0.001109546,0.003578854,0.006604886,0.016622796,0.008021893,0.014046602,0.0209199,0.009397918,0.01797749,0.00808048,0.010221974,0.012036849,0.007824194,0.009328232,0.009436188,0.008751337,0.007288538,0.005051446,0.005909423
7.0,0.003738714,0.000869006,0.001231465,0.001274854,0.001147145,0.000711548,0.002389444,0.011957598,0.005329172,0.007103253,0.015420823,0.013748439,0.014260027,0.026665251,0.028947021,0.03851476,0.017110368,0.017167063,0.015912465,0.016350199
8.0,0.001265657,0.000528974,0.000659205,0.004195711,0.003720967,0.003725553,0.015080045,0.02379438,0.006199874,0.020917094,0.005335133,0.002326419,0.001350241,0.000901562,0.002181363,0.001253207,0.001367121,0.001076509,0.002642826,0.003146654
9.0,0.00189036,0.001117205,0.011418078,0.007438783,0.010771578,0.006706419,0.004551116,0.004943818,0.003766065,0.009386839,0.009811839,0.005129344,0.008835542,0.005322102,0.007115232,0.018853654,0.013763464,0.005878438,0.002085132,0.000979361
