trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
20.0,0.000268735,0.000593585,0.000970475,0.004334459,0.003246538,0.004551448,0.003600676,0.00372246,0.003461633,0.003961204,0.002074694,0.001638578,0.00150285,0.002041637,0.001642961,0.002507622,0.000910435,0.000921418,0.010603298,0.001086012,0.001051325,0.002463725,0.002499053,0.002386282,0.00177753,0.009621623,0.002083601,0.002257281,0.002510306,0.00275458,0.002073189,0.003205763,0.003282196,0.003601677,0.006215815,0.014704448,0.004830408,0.004383781,0.013316429,0.018407284,0.016834166,0.019543191,0.015778427,0.011367071,0.00349524,0.007540477,0.0050615,0.007450521,0.016177433,0.253493204
21.0,0.000262111,0.000584342,0.001792972,0.118505088,0.000863873,0.001265373,0.000926159,0.000815289,0.000983839,0.001373036,0.001122557,0.001226421,0.002047643,0.00131968,0.001291808,0.001977924,0.002014509,0.001946683,0.001777003,0.001954833,0.002117836,0.002405726,0.002339908,0.001787947,0.002756755,0.014719189,0.002244051,0.002664094,0.005533161,0.003600712,0.001643275,0.001953841,0.006398344,0.003858534,0.003625562,0.004696956,0.000814658,0.004033088,0.005958074,0.00084753,0.004658967,0.001140122,0.003011593,0.003746415,0.007355541,0.002730255,0.000940245,0.000952676,0.003207218,0.003224428
22.0,0.000270345,0.001244765,0.000297771,0.000289289,0.000323541,0.000342468,0.000315948,0.000329693,0.000387587,0.000352831,0.000412292,0.00036701,0.000376012,0.000378641,0.000394032,0.00040542,0.000434465,0.000559872,0.000515808,0.000477713,0.000583088,0.000499538,0.000527333,0.00053573,0.000632469,0.000538543,0.000563899,0.000544463,0.00056733,0.000576213,0.000718043,0.000631501,0.000750569,0.000684278,0.000771596,0.000648253,0.000658899,0.000800791,0.000650864,0.00067047,0.000745838,0.000688163,0.000866042,0.000938859,0.00088705,0.000933693,0.000770987,0.000818855,0.00075722,0.000779926
23.0,0.000552406,0.001379704,0.000290955,0.000289546,0.000328876,0.000331366,0.000395652,0.000348344,0.000368253,0.000472697,0.00038827,0.000403308,0.000419721,0.000518405,0.000457829,0.000477484,0.000472576,0.000480045,0.00048831,0.000503266,0.000569236,0.000637468,0.008301629,0.000540714,0.000678303,0.000573706,0.000609019,0.000590149,0.000745349,0.000763008,0.000640302,0.000796189,0.000675711,0.000755255,0.00082878,0.000706252,0.000728192,0.000710502,0.000725812,0.000755831,0.000781825,0.000767955,0.000789946,0.000795926,0.001019065,0.000852131,0.001034444,0.001040527,0.00107411,0.000880376
24.0,0.000267837,0.000560834,0.052360147,0.048087377,0.043074018,0.039564749,0.018908315,0.030961387,0.007018879,0.006622172,0.014296365,0.013888533,0.007108229,0.00721014,0.016944785,0.009636437,0.027125301,0.019672691,0.017296151,0.017623514,0.011555136,0.025531215,0.014996295,0.016548617,0.036194457,0.022931907,0.02571587,0.014409288,0.019657756,0.01966393,0.028757327,0.028420662,0.03810567,0.02051085,0.018667349,0.029400334,0.029156981,0.052423372,0.08826349,0.053070039,0.094748017,0.074506497,0.03860221,0.087388883,0.049236544,0.075695983,0.081475484,0.056034787,0.057023724,0.051164229
25.0,0.000274274,0.085186891,0.001367376,0.001524564,0.001749803,0.002348577,0.00149057,0.002559736,0.006114862,0.002889602,0.003680633,0.002759431,0.002876403,0.004420453,0.004353489,0.004437199,0.004917854,0.005064313,0.013354847,0.00484019,0.004311621,0.012841915,0.005575223,0.005622963,0.007553703,0.004359,0.008461956,0.006694769,0.008140189,0.017062183,0.007801844,0.006993772,0.017222846,0.007711238,0.008510344,0.014727316,0.014342319,0.016282665,0.015552184,0.145151113,0.023937745,0.032238224,0.027397754,0.034963273,0.035536939,0.043458816,0.053221913,0.039821569,0.047661897,0.060534457
26.0,0.000267127,0.108083845,0.001340386,0.002184775,0.001330864,0.002065398,0.001134693,0.003252684,0.009377924,0.001045358,0.001242364,0.001919784,0.000955958,0.000802011,0.000921979,0.000912281,0.001024136,0.001307845,0.00132323,0.023127661,0.002742439,0.004492282,0.007240003,0.008482376,0.006646895,0.008667782,0.008280129,0.008489833,0.023700931,0.009992639,0.008093804,0.028610174,3.626644026,0.008652716,0.014401683,0.038312228,0.193350855,0.041798752,3.848036754,3.922057281,0.025824187,0.075712251,0.045630411,3.553067226,0.04615607,3.930758466,0.064101954,0.041605279,4.321820627,0.010195745
27.0,0.000264616,0.00056874,0.001579091,0.002196733,0.000981777,0.00165408,0.000856124,0.001080241,0.001499042,0.001190521,0.001596835,0.133058262,0.001634912,0.004421161,0.00402901,0.003270633,0.00264264,0.011532392,0.001964479,0.001824755,0.002443475,0.002387859,0.002747248,0.002981397,0.00259453,0.008098822,0.012167756,0.004307554,0.005688447,0.005262299,0.003846014,0.011553555,0.008211402,0.009670521,0.006646731,0.007464711,0.020295319,0.020790717,0.007803323,0.008846319,0.015437781,0.015582305,0.013236719,0.03650522,0.037610939,0.034572069,0.030705455,0.024946369,0.039190645,0.024487111
28.0,0.000266585,0.001948436,0.00144426,0.001575828,0.001209101,0.001195114,0.001502674,0.005850288,0.009401417,0.002282117,0.001693838,0.003811371,0.003259477,0.00314445,0.004759264,0.002586762,0.003266643,0.004854511,0.002961527,0.002747972,0.007452659,0.008834876,0.007366127,0.013638682,0.032153253,0.021795325,0.010072046,0.008196241,0.020794085,0.00904439,0.013945371,0.02918215,0.013410981,0.020790558,0.023693717,0.023187577,0.024656516,0.026652525,0.02168988,0.039199058,0.032862035,0.060389493,0.055805265,0.049125526,0.047747434,0.04983077,0.057753684,0.063523721,0.050948956,0.074659966
29.0,0.000267881,0.000625467,0.000958698,0.036031158,0.043978789,0.043842487,0.057781523,0.045831999,0.079428373,0.054366277,0.07608309,0.078023239,0.079741122,0.088538664,0.123055785,0.11145644,0.100225959,0.095897501,0.078549557,0.096251946,0.084670478,0.097287951,0.102815787,0.092072803,0.119322316,0.150048833,0.107531361,0.322689048,0.160519387,0.119375182,0.094097029,3.205851729,3.43390499,3.705620151,3.641158649,3.565922228,3.170510153,4.146124709,3.49736444,2.221366525,0.685468249,3.728965397,0.152562441,0.132848512,3.584826993,3.728955109,0.0076142,0.105969523,0.15779358,0.141010937
30.0,0.000463239,0.001175832,0.000873353,0.000849666,0.045441238,0.059411356,0.101919819,0.078721255,0.105698797,0.087659547,0.058394747,0.049500818,0.090620488,0.05510204,0.081500785,0.046973522,0.063259691,0.066357619,0.072062421,0.038822723,0.065840682,0.057816528,0.058060028,0.055255445,0.047094626,0.06586099,0.089770256,0.112726654,0.081832747,0.080294208,0.085180303,0.075039549,0.123498109,0.116239029,0.098373098,0.111024999,0.096171717,0.112035465,0.15346177,0.16536999,0.139436214,0.07815068,0.09487898,0.140442266,0.094501731,0.089602841,0.144841518,0.118930849,0.12305049,0.160100473
