trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.774944376,0.00068208,0.000351136,0.000351588,0.000565812,0.000756059,0.000418997,0.000789048,0.000824939,0.000794396,0.000599299,0.000846815,0.000511601,0.001029528,0.000704202,0.000814413,0.000593038,0.000819394,0.000590527,0.000941307
2.0,0.00062181,0.00061205,0.000354463,0.000417936,0.000664372,0.000388547,0.000660307,0.0004,0.000423571,0.00040522,0.000391761,0.000713026,0.000753792,0.000773344,0.000428311,0.000514562,0.000643444,0.0008309,0.001137356,0.000663758
3.0,0.000349159,0.000302982,0.000434405,0.000590237,0.000330058,0.00036398,0.000702693,0.000409707,0.000536737,0.000728747,0.000413013,0.000394471,0.000399457,0.00054552,0.000802656,0.000430136,0.000419767,0.000853867,0.000604281,0.000551759
4.0,0.00048802,0.000318822,0.000346961,0.000326147,0.000322769,0.000367378,0.000346277,0.000678476,0.000427135,0.000544533,0.00042223,0.000485658,0.000777992,0.000791884,0.00089837,0.000795929,0.000822035,0.00046702,0.000466398,0.000517178
5.0,0.000599443,0.000505618,0.000597492,0.000620549,0.000656467,0.000663452,0.00037865,0.000681262,0.000559003,0.000740955,0.000783705,0.000494384,0.000472123,0.000420545,0.00049422,0.000566784,0.000886638,0.000501576,0.000527098,0.008947848
6.0,0.000667376,0.000587378,0.00059183,0.000602504,0.000656428,0.000404213,0.000393576,0.00043715,0.000455057,0.000462463,0.000443655,0.000407471,0.000406243,0.000513205,0.000832032,0.000799658,0.000813752,0.00047085,0.000899536,0.000996697
7.0,0.000357794,0.000327169,0.000443606,0.0003435,0.000348896,0.000649557,0.000671915,0.000770539,0.000794167,0.000753447,0.000574519,0.000881524,0.000555718,0.00054578,0.000471649,0.000481825,0.000953158,0.000590082,0.00093373,0.000996262
8.0,0.0003612,0.000311706,0.000303459,0.000326698,0.000321722,0.000342301,0.000598936,0.000612072,0.000402305,0.000778132,0.000742408,0.000714531,0.000765062,0.000433355,0.000742227,0.00091854,0.000723494,0.000769079,0.001009217,0.000856917
9.0,0.00060747,0.000387991,0.000323898,0.000597324,0.00062715,0.00036374,0.000356794,0.000385953,0.000412668,0.000488561,0.000430206,0.000597116,0.000492363,0.000509409,0.000834041,0.000878954,0.000539644,0.000914097,0.00051321,0.000924297
