trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
18.0,0.000951437,0.000425815,0.000482462,0.000881555,0.00088964,0.000998585,0.001753063,0.001164882,0.001338733,0.001834552,0.001529251,0.001229641,0.001167534,0.001149069,0.000748365,0.00130776,0.001404878,0.000754373,0.0014246,0.000729167
19.0,0.000590503,0.146846989,0.004754808,0.005674859,0.013492207,0.006468613,0.021498657,0.008199399,0.00205667,0.002170064,0.004055046,0.005106056,0.003661276,0.014985003,0.030176367,0.01985083,0.022969446,0.027185692,0.017410698,0.022469817
20.0,0.000782176,0.000822909,0.000834758,0.000893126,0.000925225,0.001113307,0.001034639,0.001011932,0.001071597,0.001141673,0.001066113,0.001169828,0.000610923,0.000659253,0.001305531,0.001358281,0.001726057,0.000872025,0.00132288,0.000744356
21.0,0.000402597,0.000637547,0.000448741,0.000579749,0.000498089,0.000818247,0.000920546,0.000829387,0.000710649,0.001077769,0.001091393,0.000935437,0.001214729,0.001231022,0.001299234,0.000985608,0.000700186,0.000704832,0.001183335,0.001349533
22.0,0.000756073,0.000811427,0.000847239,0.000535963,0.000500708,0.000958161,0.000587823,0.001049954,0.001962721,0.001905923,0.001914694,0.001916695,0.001959377,0.002053507,0.002162212,0.002396858,0.002251936,0.002442171,0.002422677,0.002522226
23.0,0.001337272,0.001393225,0.001459109,0.00157871,0.00166237,0.001727546,0.001816425,0.009092619,0.001764137,0.001823272,0.001972152,0.002008377,0.002038893,0.002145835,0.002227964,0.002341177,0.001934699,0.002401154,0.002423044,0.014100021
24.0,0.001331113,0.001400462,0.0015448,0.001574874,0.001584482,0.001775535,0.001708682,0.001757764,0.001845246,0.001941498,0.001931882,0.001977698,0.002033195,0.002097435,0.002120101,0.002229521,0.002638899,0.002390638,0.002408127,0.002416696
25.0,0.00130856,0.001370355,0.001431995,0.001469791,0.001597104,0.001729217,0.001801104,0.001822249,0.001882189,0.001843669,0.001911406,0.002109349,0.001433276,0.001197294,0.001513494,0.000697627,0.001020837,0.00073946,0.001717621,0.001376072
26.0,0.000738608,0.000762961,0.001075895,0.001561478,0.001009438,0.000575093,0.000701089,0.000573675,0.000676166,0.001063742,0.001073759,0.001140328,0.001210507,0.000925288,0.001202236,0.001246419,0.001234117,0.001311818,0.000839074,0.000723675
27.0,0.000800768,0.000822041,0.000872224,0.000844224,0.000869566,0.000948915,0.001012041,0.001047501,0.001041481,0.000850894,0.000899743,0.001146942,0.001242058,0.001071505,0.000866234,0.001099839,0.000717476,0.000720167,0.001386635,0.000779363
28.0,0.000735242,0.000814368,0.148918031,0.291070782,0.396377859,0.213998249,0.303448431,0.264634718,0.269067548,0.29452774,0.306343549,0.34658564,0.329175237,0.365169038,0.357606979,0.351226411,0.399813284,0.426847825,0.419666814,0.445514175
29.0,0.000838519,0.000788638,0.000479595,0.000902501,0.000778433,0.000842949,0.000919304,0.001099551,0.000991491,0.000978435,0.001889509,0.001965652,0.002026256,0.002052085,0.002129643,0.002238723,0.002214879,0.00240898,0.002391214,0.002496378
30.0,0.00138404,0.001415442,0.19233045,0.227469167,0.250864567,0.607802114,0.211396516,0.215572762,0.336060306,0.321661846,0.311218967,0.275211044,0.327850061,0.353648224,0.36437902,0.340597167,0.403479305,0.358542071,0.386035813,0.40118959
