trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,4.553858698,0.047828077,0.000641993,0.000654674,0.000692831,0.00071157,0.000736218,0.000837947,0.000818101,0.00084398,0.000822645,0.000795775,0.000749528,0.00077297,0.000782422
2.0,0.000639212,0.000537465,0.000548568,0.000594045,0.000627688,0.000626091,0.000719283,0.00067508,0.000679295,0.012305806,0.000733224,0.000763067,0.000771913,0.000787415,0.000847512
3.0,0.000549355,0.000538073,0.000538437,0.000586749,0.000600093,0.000618125,0.000635539,0.00066153,0.0006697,0.000800513,0.000799177,0.000836271,0.000883919,0.007821718,0.000869361
4.0,0.000528678,0.000531184,0.000558846,0.00060128,0.000596986,0.000635929,0.000637813,0.000656456,0.000669349,0.000793441,0.000751419,0.00072506,0.000743193,0.000768103,0.001004797
5.0,0.000544143,0.00053816,0.000540494,0.000593904,0.0005904,0.000620993,0.000639664,0.000657765,0.000680525,0.000803612,0.000760385,0.000729262,0.00075106,0.000760734,0.000785729
6.0,0.000534114,0.000533884,0.000553543,0.000595594,0.000602817,0.000626933,0.000624658,0.000673742,0.000698454,0.000683636,0.000709624,0.000853885,0.000782241,0.000768246,0.000819612
7.0,0.000544681,0.000538464,0.000552038,0.000597949,0.000610731,0.000629413,0.000654254,0.000680542,0.000678304,0.001868583,0.001195472,0.000758796,0.000762919,0.000875074,0.000821668
8.0,0.000530056,0.000535679,0.000542633,0.000596841,0.000596111,0.000638884,0.000642915,0.00066439,0.000668481,0.000820798,0.000761209,0.000726629,0.000781333,0.000814202,0.000808534
9.0,0.000523439,0.000532535,0.000539396,0.00058269,0.000594918,0.000621955,0.000639367,0.000659083,0.000675835,0.000800675,0.00075055,0.000722639,0.000754986,0.000751128,0.000769257
10.0,0.000574521,0.000530958,0.00054336,0.000611837,0.000592117,0.000643093,0.000635594,0.000674558,0.000676898,0.000818712,0.000755578,0.000732487,0.000745401,0.000760919,0.000777718
11.0,0.000537134,0.000554115,0.002251531,0.00057241,0.000580336,0.000637707,0.000655882,0.000651948,0.00068069,0.000683424,0.000815687,0.000781061,0.000754979,0.000781941,0.000783343
12.0,0.000533437,0.000533251,0.000543547,0.000589947,0.000600968,0.000620964,0.000639056,0.000669704,0.000663392,0.000701089,0.000712773,0.00073135,0.00086506,0.000800412,0.000780402
13.0,0.000550301,0.000533075,0.000562242,0.000589592,0.000603285,0.000629414,0.000639454,0.000658712,0.000673469,0.000801938,0.000758597,0.000755562,0.000757014,0.000767724,0.000806908
