trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.190079597,0.391076364,0.0017826,0.001359386,0.00172815,0.001995581,0.009905715,0.002209201,0.001489676,0.002351862,0.002708143,0.001409402,0.001326432,0.002212612,0.002539524,0.00179629,0.008822874,0.003724348,0.002836628,0.002666862
2.0,0.001141443,0.01607603,0.007198994,0.011178482,0.012221741,0.049813191,0.005664736,0.026409734,0.018325291,0.025185512,0.02745539,0.023573671,0.017785751,0.023145084,0.031608071,0.043628502,0.049410816,0.029424371,0.036852767,0.054536858
3.0,0.001968984,0.001108053,0.00099258,0.001034767,0.001016859,0.001999123,0.001098536,0.001491839,0.009958056,0.002038516,0.002179635,0.002539835,0.001840004,0.00264081,0.011757059,0.002473408,0.002428253,0.002927697,0.003871341,0.004002608
4.0,0.001665082,0.34517785,0.000944197,0.001585435,0.000990259,0.001093634,0.001983239,0.002077241,0.001426966,0.010101318,0.002391714,0.002500827,0.00317619,0.001492677,0.002049009,0.010634774,0.002744951,0.001641764,0.002748099,0.003949083
5.0,0.00280633,0.292296058,0.000911973,0.000943071,0.001226826,0.002194964,0.002114544,0.002198292,0.002315847,0.002373236,0.0050361,0.004635927,0.002578539,0.001373922,0.009880182,0.002896563,0.002732511,0.003440868,0.009832121,0.005785431
6.0,0.00295662,0.191003073,0.00094314,0.000973326,0.002937239,0.002073833,0.016441279,0.004479014,0.003987917,0.001241817,0.004654941,0.015541299,0.004005228,0.002521514,0.002151823,0.001503593,0.001604355,0.002093145,0.004020511,0.001752364
7.0,0.000877939,0.308443562,0.001366167,0.001523119,0.001282307,0.001116221,0.001179808,0.001248754,0.002294977,0.00232649,0.001945045,0.001821923,0.001448473,0.003859232,0.010166589,0.001857617,0.00301267,0.002809334,0.002578731,0.004107488
8.0,0.002360326,0.001876804,0.001872291,0.001978147,0.001787909,0.001830125,0.001282064,0.001988797,0.007868016,0.002525345,0.001318574,0.001483758,0.002486941,0.001881184,0.01667795,0.005246731,0.005375733,0.005336139,0.005297802,0.005771727
9.0,0.001606995,0.322587838,0.001013385,0.002896426,0.00338421,0.003424043,0.003961287,0.003731507,0.004254173,0.004195892,0.00495194,0.004633531,0.003060994,0.00145501,0.001753988,0.002830288,0.009439907,0.009251533,0.004732373,0.001703474
10.0,0.001677978,0.641769895,0.001735015,0.002093235,0.001054895,0.001135585,0.001459502,0.010478449,0.002486522,0.002406967,0.00241271,0.00242305,0.002442278,0.001446733,0.00245759,0.00286683,0.002774926,0.010954966,0.002938397,0.002842354
11.0,0.001227222,0.22110792,0.003106467,0.003320974,0.003809431,0.015660778,0.003889524,0.004034096,0.004178402,0.004054894,0.004673336,0.004618866,0.004734524,0.002558991,0.001813417,0.010173275,0.003095934,0.003847945,0.012069087,0.002319461
12.0,0.001742405,0.002105108,0.001945812,0.001857474,0.008051689,0.001988855,0.001204209,0.00197533,0.001277479,0.001217866,0.002185524,0.001254958,0.002458622,0.002915936,0.00496523,0.005032952,0.005165195,0.017489104,0.005543328,0.005750033
13.0,0.002987518,0.188248881,0.001895356,0.002345037,0.001632924,0.001155118,0.001963791,0.010348055,0.001404783,0.002835633,0.001272691,0.001343636,0.003812872,0.004672174,0.004715257,0.003106953,0.003244167,0.002013702,0.001573363,0.005651127
14.0,0.002923959,0.003286432,0.179029743,0.001089632,0.001955558,0.002055727,0.00150455,0.001835224,0.002202226,0.002252,0.001332902,0.002337456,0.002325229,0.002453998,0.002556708,0.002006946,0.002698364,0.003742504,0.002121049,0.005484303
15.0,0.002718875,0.024518643,0.015798077,3.305776975,2.950034662,0.009792102,0.018938245,0.202086468,0.01723084,0.188610535,0.191479948,0.107775629,0.082967429,0.291589153,0.198210665,0.033185411,0.046718446,0.030161807,0.046749326,0.033774538
16.0,0.002757564,0.007975611,0.003240147,0.003522117,0.004332691,0.003833111,0.003824123,0.003860511,0.004044674,0.004286425,0.004568414,0.00475637,0.005783585,0.004644036,0.005125523,0.004281161,0.002292395,0.002778948,0.00198299,0.003174062
17.0,0.000857393,0.803845853,0.001727464,0.001831245,0.001067332,0.001107156,0.001978303,0.001232251,0.002132847,0.001179384,0.005056639,0.00451148,0.011631682,0.011516955,0.003296922,0.002783454,0.001459242,0.002860485,0.005413174,0.005524152
18.0,0.002863819,0.003251701,0.003395956,0.00325383,0.00351403,0.003521685,0.004128089,0.004122147,0.00419941,0.004253639,0.004371747,0.004559695,0.004424117,0.002680093,0.002592872,0.003452418,0.002707036,0.002487065,0.002264463,0.003022275
19.0,0.003228503,0.38969574,0.003117436,0.001997913,0.001979314,0.001035418,0.001210392,0.00219319,0.00126163,0.00204711,0.004243113,0.004840076,0.002100589,0.004819922,0.005111631,0.004968967,0.005540476,0.001539281,0.002969991,0.006392491
20.0,0.00269235,0.003118117,0.017278837,0.813839029,0.74240618,0.94790579,0.860826632,0.944607829,0.972015579,1.545118794,1.143058692,1.308414105,1.664679114,1.264770622,1.166823141,1.197177028,1.440019428,1.116178016,1.172249838,2.107119205
21.0,0.002712915,0.003067682,0.254171607,0.003376616,0.003555128,0.003819363,0.003876455,0.004018005,0.01557604,0.004400987,0.004352513,0.001694566,0.00255542,0.002395083,0.003274568,0.003442097,0.005265178,0.005376357,0.005305768,0.006327351
22.0,0.001538489,0.00170582,0.001257954,0.001342823,0.002044721,0.00167657,0.002081001,0.002107554,0.00122753,0.002352433,0.001547561,0.002751281,0.00479281,0.004803621,0.001538423,0.001489589,0.002717414,0.003349736,0.009809319,0.011101556
23.0,0.001573549,0.008046331,0.000909363,0.001331725,0.001721455,0.001087418,0.00201326,0.001113664,0.001513529,0.001260596,0.008342211,0.002415483,0.001637407,0.003305613,0.001393267,0.002621542,0.002817278,0.00307065,0.014217538,0.009261996
24.0,0.00282926,0.003023549,0.010403848,0.893135678,0.820134759,0.909675494,1.015104493,1.450798893,1.075973348,1.224124875,1.046130351,1.504488184,1.343501774,1.152315027,1.374885125,1.685741238,1.357693551,1.358461621,1.610616433,1.656456845
25.0,0.001514039,1.43189374,0.0031177,0.003241476,0.003429909,0.003719752,0.003692251,0.003805285,0.004438404,0.004055293,0.004316854,0.005123498,0.004526175,0.004913609,0.005303405,0.005130708,0.005938853,0.005318582,0.006232637,0.003405365
26.0,0.003226668,0.610663489,0.00264857,0.003333371,0.003641509,0.003419138,0.00379745,0.00413849,0.004598169,0.004417125,0.001397933,0.002503917,0.002127835,0.003112558,0.002695145,0.002627447,0.002830909,0.00222574,0.00293547,0.005501068
27.0,0.002679227,0.841027544,0.000907858,0.000939309,0.001762295,0.001034816,0.001207036,0.001204503,0.001188992,0.002327754,0.010762492,0.002489981,0.001426837,0.00328107,0.002550635,0.002892001,0.002725757,0.00151803,0.001951273,0.005482291
28.0,0.002867051,0.162153787,0.000939257,0.000956514,0.001103297,0.001952737,0.002069204,0.001226664,0.001484902,0.002395294,0.002258575,0.002549951,0.00376575,0.002827765,0.003716529,0.001557131,0.003327152,0.002896132,0.002781063,0.005429017
29.0,0.002154398,0.003197196,0.308592635,0.31252403,0.009835339,0.364809224,0.389326374,0.049049554,0.458074495,0.414484115,0.443103474,0.039181482,0.044624702,0.055181531,0.028381965,0.021038288,0.049065412,0.054122731,0.067360799,0.044961646
30.0,0.002726286,0.002528709,0.001720593,0.001850292,0.002040695,0.001746037,0.002066765,0.002154309,0.002425379,0.001311597,0.001216113,0.001331037,0.002656223,0.002487499,0.001392356,0.002662439,0.001446043,0.001553957,0.003042731,0.002970192
