trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.82384058,0.000626933,0.000567281,0.000696718,0.000679836,0.000713719,0.000755382,0.000548561,0.00071529,0.000701664,0.000898127,0.000860844,0.00096223,0.00092178,0.000866418,0.000853899,0.000829632,0.001013233,0.000944586,0.001131981
2.0,0.000625346,0.000555703,0.000597922,0.000328326,0.00053694,0.000700049,0.000552304,0.000394929,0.000405212,0.000490812,0.000854905,0.000432339,0.000814968,0.000717727,0.000448716,0.000440693,0.000430429,0.000875988,0.001155846,0.001181251
3.0,0.000612622,0.000576666,0.000595738,0.000356998,0.00063138,0.000698473,0.000692157,0.000720562,0.000712493,0.000764546,0.000765197,0.000431129,0.000415461,0.000533927,0.000458684,0.000893057,0.000838674,0.000558151,0.000913884,0.000981709
4.0,0.000425477,0.000310655,0.000500689,0.000333257,0.000323746,0.000386302,0.00038526,0.000543477,0.000807919,0.000622667,0.000861402,0.000534528,0.000417237,0.000415648,0.000430696,0.000831147,0.000538036,0.000864113,0.000927564,0.000968192
5.0,0.000445919,0.000435797,0.000462171,0.000587,0.000617597,0.000516682,0.000416285,0.000382048,0.000511956,0.000406933,0.000542372,0.000812992,0.000776181,0.000842832,0.000662606,0.00049521,0.000680718,0.000970883,0.000512601,0.001062003
6.0,0.000459423,0.000297234,0.000304812,0.000348416,0.000585591,0.000610844,0.000428252,0.000696287,0.000829786,0.000755562,0.000473217,0.000470119,0.000648588,0.000810477,0.000606677,0.000498017,0.000483962,0.000484739,0.000584103,0.000488413
7.0,0.00047239,0.000297227,0.000307568,0.000576318,0.000629761,0.000395076,0.000532749,0.00037415,0.000388785,0.000411646,0.000893472,0.000500565,0.000758934,0.000492269,0.0008664,0.000720431,0.001027104,0.00070416,0.000893708,0.000496874
8.0,0.000577896,0.000310638,0.000564089,0.000605481,0.000358588,0.000773546,0.000520123,0.000633875,0.000588671,0.000388162,0.000409433,0.000469629,0.00041939,0.000881453,0.000569108,0.000848978,0.000691194,0.000715623,0.000895308,0.000646956
9.0,0.000606522,0.00056361,0.000582032,0.000690221,0.000406193,0.000704165,0.000347116,0.000340028,0.000520624,0.000453488,0.000764879,0.000462339,0.000861584,0.000831371,0.00044613,0.000640831,0.000470745,0.000864135,0.000851007,0.000936119
10.0,0.000390318,0.00044757,0.000310646,0.000337061,0.00033396,0.000327156,0.000680181,0.000683843,0.000425698,0.00056739,0.000423269,0.000514838,0.000677326,0.000494562,0.000428915,0.000713094,0.000474806,0.000900591,0.000876744,0.000880431
11.0,0.00036637,0.000333325,0.000567107,0.000572799,0.000346505,0.000432965,0.000580077,0.000381983,0.000375946,0.000768256,0.000825838,0.00064256,0.000791507,0.000513652,0.000770458,0.00076034,0.000512164,0.000468644,0.000894519,0.001059802
12.0,0.000476812,0.000553325,0.000564765,0.000545315,0.000590642,0.000688782,0.00065652,0.000648616,0.00081345,0.000393494,0.000839958,0.000686892,0.000731946,0.000805194,0.000883777,0.000844001,0.000869067,0.000896127,0.000878032,0.000925796
13.0,0.000612179,0.000590309,0.000580154,0.000646013,0.000665615,0.00039298,0.000356891,0.00039739,0.000383072,0.000389559,0.000453947,0.00045832,0.000390147,0.000866031,0.000403735,0.000450212,0.000861779,0.000861546,0.000513505,0.00051489
14.0,0.000372906,0.000288302,0.000297976,0.000317645,0.00031845,0.000431761,0.000350817,0.000359917,0.000361162,0.000381893,0.000454787,0.000632255,0.00042165,0.000768235,0.000900525,0.000934582,0.000874206,0.00081542,0.000489112,0.000617312
15.0,0.000619498,0.000541899,0.000309369,0.00052707,0.00041681,0.000396069,0.000538107,0.000721185,0.000420406,0.000446428,0.00053391,0.000432278,0.000623573,0.000759303,0.00083658,0.000928768,0.00049081,0.000779381,0.000503729,0.000723555
16.0,0.000604134,0.000586072,0.000639795,0.000641668,0.000629216,0.000730293,0.000773995,0.000715164,0.00039174,0.000663145,0.000495122,0.000432791,0.000532726,0.000419256,0.000782382,0.000845776,0.000486382,0.000705803,0.000805677,0.000931347
17.0,0.000607476,0.000560479,0.000631461,0.000319778,0.000377309,0.000396424,0.000689651,0.000695015,0.000681954,0.000667376,0.000985542,0.000851388,0.000425163,0.000425423,0.000822248,0.00053904,0.000441132,0.000476176,0.00089404,0.000527502
18.0,0.000432337,0.000290622,0.000317557,0.000352632,0.000604786,0.00072367,0.000733063,0.000490724,0.000757058,0.000444592,0.000854657,0.000752937,0.000402997,0.000402873,0.000608829,0.000870829,0.000884497,0.000487746,0.000545138,0.001061926
19.0,0.000458967,0.00031245,0.000320011,0.000339282,0.000341813,0.000397332,0.000373438,0.000382848,0.000382999,0.000732442,0.000719307,0.000639856,0.000602852,0.000769186,0.000734371,0.000887633,0.000913393,0.000805999,0.000977898,0.000898669
20.0,0.000520703,0.000328818,0.00053252,0.000622092,0.000431554,0.000673528,0.000513251,0.000704934,0.000419458,0.000562384,0.00050493,0.000424241,0.000414801,0.000805052,0.000556941,0.000657404,0.000868124,0.000725738,0.00055745,0.001004479
21.0,0.000626315,0.000613629,0.000553012,0.000354171,0.000337059,0.000392121,0.000367912,0.000393141,0.000658998,0.000793765,0.000558015,0.000459158,0.000426289,0.000441516,0.000452488,0.000456544,0.000471495,0.000597151,0.000774899,0.000487435
22.0,0.000385403,0.000533312,0.000583724,0.000643642,0.000545091,0.000508185,0.000657409,0.000425093,0.0007063,0.000450831,0.000627605,0.000458399,0.000672842,0.000778786,0.000460347,0.000624146,0.000476966,0.000878859,0.000520239,0.000531072
23.0,0.000631657,0.000589787,0.000626217,0.000364722,0.000648313,0.000539381,0.000747627,0.000724489,0.000805417,0.000708351,0.000458613,0.000786543,0.000771902,0.000745284,0.000803649,0.00080651,0.000914676,0.000488185,0.000950953,0.001041008
24.0,0.000655591,0.000429393,0.00031821,0.000340291,0.000381543,0.000680996,0.000697902,0.000374437,0.0007654,0.000617507,0.000880756,0.00040545,0.000480611,0.00038554,0.000404328,0.000460652,0.000454568,0.000493813,0.000626038,0.000842458
25.0,0.00061107,0.000589227,0.000589963,0.000628415,0.000694618,0.000484674,0.000681474,0.00077,0.000402871,0.000412249,0.000514478,0.000699918,0.000837705,0.000396534,0.000718118,0.000959641,0.000795997,0.000999671,0.000547152,0.000876331
26.0,0.000352959,0.000284635,0.000300766,0.000326792,0.000325522,0.000391249,0.000358543,0.000368683,0.00041188,0.000739593,0.000839515,0.000653234,0.000812375,0.000468175,0.000868404,0.000526721,0.000955491,0.000708195,0.000791884,0.000492232
27.0,0.000541803,0.000369697,0.000616549,0.000386044,0.000644572,0.000407105,0.000385559,0.000479507,0.0006172,0.000510483,0.007469706,0.000439461,0.000730683,0.00073953,0.000439632,0.000564889,0.000467413,0.00064939,0.000556063,0.001028669
28.0,0.000351757,0.000423872,0.000600926,0.000591434,0.000328627,0.00053041,0.000369784,0.000471628,0.000736964,0.000742173,0.000491514,0.000825654,0.000875352,0.000928199,0.000871508,0.000733083,0.000831319,0.001007519,0.000632283,0.000487992
29.0,0.000534021,0.000578272,0.000453154,0.000580748,0.000334715,0.000419964,0.000371467,0.000392553,0.000723099,0.000775728,0.000806392,0.00061217,0.000540934,0.000451283,0.000435988,0.000463996,0.000512785,0.000486666,0.000927948,0.000532368
30.0,0.000577508,0.00039288,0.00049028,0.000349288,0.000668551,0.000441868,0.000586054,0.000736116,0.000736523,0.000697439,0.000687154,0.00078564,0.000444178,0.000428067,0.000443959,0.000486447,0.000886178,0.000519922,0.000500979,0.000495303
