trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.184241599,0.428084894,0.001069578,0.001920772,0.001789016,0.002316123,0.002292298,0.002220456,0.002026433,0.002898206,0.00240964,0.002191363,0.001377999,0.003039955,0.002254167
2.0,0.000932268,0.040305888,0.012937566,0.021786703,0.024727317,0.076992268,0.01869839,0.043920837,0.032493904,0.043765571,0.015200109,0.024124082,0.017713451,0.051242978,0.023774023
3.0,0.000882531,0.00185325,0.001928169,0.001734783,0.001902819,0.001579341,0.002064662,0.002089656,0.010081288,0.002233292,0.001871722,0.002125171,0.002573809,0.001339383,0.001369682
4.0,0.000909091,0.335941043,0.001580465,0.001339421,0.00183283,0.002155763,0.001200245,0.001235465,0.001904246,0.003755069,0.005223885,0.004485856,0.011779638,0.001439375,0.00564156
5.0,0.001697034,0.297642251,0.001096634,0.001978154,0.005109485,0.02446766,0.003877888,0.00404685,0.004110814,0.004069227,0.004884468,0.004514727,0.0047652,0.018741132,0.00501756
6.0,0.001690024,0.197458298,0.00346314,0.003441856,0.001035871,0.001718143,0.001929613,0.008888948,0.002200904,0.002362532,0.002423709,0.004584192,0.004668128,0.00370596,0.001489257
7.0,0.00168507,0.315921671,0.001063532,0.001813081,0.001980313,0.001690551,0.001099142,0.002294973,0.002289187,0.002958141,0.002491912,0.002326022,0.003615766,0.011059224,0.002058757
8.0,0.002814492,0.002586637,0.007004149,0.001837483,0.002081889,0.001086616,0.001077606,0.0021162,0.002375581,0.004269653,0.001781328,0.002937565,0.00137537,0.002637677,0.002532055
9.0,0.001470736,0.316055165,0.001828081,0.00186639,0.002157936,0.00337894,0.002199497,0.008929188,0.002342631,0.002485914,0.002140779,0.002461033,0.001818173,0.003170468,0.001718872
10.0,0.002436239,0.662898288,0.00310517,0.003469352,0.003572817,0.00382064,0.004186347,0.004006353,0.004022093,0.002587035,0.002333865,0.002336772,0.002391509,0.002538057,0.001528655
11.0,0.001739822,0.204854499,0.003458926,0.003403597,0.003473671,0.003809624,0.003665342,0.006976599,0.001672293,0.00266663,0.001494721,0.001588627,0.004275232,0.013092785,0.002396033
12.0,0.000895608,0.001080603,0.001012595,0.000960558,0.001961107,0.001800373,0.001215093,0.001126074,0.001449007,0.009148381,0.001496685,0.002634217,0.002625187,0.001394439,0.002797958
13.0,0.000871404,0.168498026,0.003308742,0.003306613,0.003379062,0.015317796,0.002316084,0.001229097,0.002338467,0.00415402,0.004108759,0.001360062,0.001867278,0.00468136,0.002075841
14.0,0.001473946,0.002799478,0.200416631,0.001044933,0.002125292,0.001964909,0.001495045,0.008564854,0.00240743,0.00241653,0.002695651,0.001932562,0.004998248,0.00139417,0.001494208
15.0,0.001621852,0.011903612,0.014458214,3.246385913,2.993930826,0.016265235,0.019897005,0.235238884,0.035297544,0.161391831,0.178889527,0.11060604,0.081670484,0.299094781,0.154837025
16.0,0.001771972,0.001225755,0.001889749,0.001692648,0.001907428,0.001980565,0.002074313,0.002342169,0.002161665,0.002594311,0.002994298,0.002641425,0.002132978,0.00262264,0.003432761
17.0,0.001727343,0.793223946,0.001580019,0.001679591,0.001749651,0.002041332,0.002203599,0.001982317,0.001139329,0.001187567,0.002303254,0.002514674,0.001506174,0.002698911,0.002800804
18.0,0.001528414,0.001925001,0.001124413,0.001982979,0.001858723,0.001037274,0.001363477,0.001314903,0.002247411,0.002304656,0.002410034,0.002442745,0.002127446,0.002698392,0.002622794
19.0,0.00358575,0.408502865,0.000930634,0.001073268,0.001585867,0.001932863,0.007124384,0.002152967,0.002585337,0.002204184,0.002369886,0.011501138,0.002184859,0.011918568,0.001431331
20.0,0.002883195,0.003007692,0.017240506,0.78952204,0.740878469,1.009805734,0.868836923,0.951824037,0.977591474,1.551351551,1.126645335,1.322366002,1.690231966,1.244824012,1.220189744
21.0,0.001694283,0.00169056,0.209900403,0.000979727,0.001011581,0.00190573,0.002004027,0.002166344,0.001981896,0.001563397,0.002251602,0.00240368,0.001777934,0.011917841,0.001912475
