trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,4.996032991,0.047312575,0.000647959,0.000553486,0.000601081,0.000633404,0.000714164,0.000685552,0.000726769,0.000742103,0.000792936,0.000808071,0.000912273,0.000913689,0.00087114
2.0,0.000781051,0.000533056,0.000623555,0.000586157,0.000710766,0.000729388,0.000685389,0.000703834,0.000790357,0.000826596,0.011309052,0.000832772,0.000821912,0.00093561,0.000923391
3.0,0.000662635,0.000531124,0.000719355,0.000604464,0.000672739,0.000664732,0.000669378,0.000779931,0.000781452,0.000761168,0.000810359,0.000800836,0.000825811,0.000831602,0.000866539
4.0,0.000889698,0.000522605,0.00068584,0.000627405,0.000737402,0.000655647,0.000697244,0.00076932,0.000757428,0.000730117,0.000764996,0.000804864,0.000838292,0.000829496,0.000844691
5.0,0.000866941,0.000560727,0.000619045,0.000568369,0.002405959,0.000638823,0.000800456,0.000827691,0.000735507,0.000716802,0.000774536,0.000863924,0.000924317,0.000867399,0.000850183
6.0,0.000887363,0.000512026,0.000714077,0.000636868,0.000615964,0.000726729,0.000707342,0.000749309,0.000761715,0.000775989,0.000787762,0.000787949,0.000814522,0.000894864,0.000854744
7.0,0.000738239,0.000512269,0.000669758,0.000596409,0.000678858,0.000696482,0.000701555,0.007875139,0.000733758,0.000768034,0.00077985,0.000848125,0.000862363,0.000828022,0.000850621
8.0,0.000684483,0.000518333,0.000697876,0.000671533,0.000634556,0.000664079,0.00069844,0.00092717,0.000802716,0.000746321,0.000757571,0.000784135,0.000768408,0.000827356,0.002525257
9.0,0.000922006,0.000509672,0.000576535,0.000578599,0.000608506,0.000648473,0.000629114,0.000691056,0.000718777,0.00072603,0.000776439,0.000752167,0.000818031,0.000867753,0.000853034
10.0,0.000708033,0.000554796,0.00062667,0.000617698,0.00069078,0.000647803,0.000717308,0.000735143,0.00073817,0.00080163,0.000776852,0.000832904,0.000844623,0.000825948,0.000848784
11.0,0.001086667,0.000506292,0.000682016,0.000676914,0.000698437,0.010011456,0.000709034,0.00067541,0.000690376,0.000720774,0.000734351,0.000796042,0.000825215,0.000825467,0.000860211
12.0,0.000738203,0.000501813,0.00068331,0.000642378,0.000611009,0.000682624,0.000686408,0.00074757,0.000842093,0.000721232,0.000770398,0.000815386,0.000819754,0.000867857,0.000837012
13.0,0.00070104,0.000510698,0.000525084,0.000666239,0.000678712,0.000654481,0.000697971,0.000778343,0.000995661,0.000757259,0.000769115,0.000827528,0.000809871,0.000858835,0.000861761
