trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.828682709,0.000677579,0.001219992,0.001052833,0.001092432,0.000571085,0.002102925,0.00065318,0.001118107,0.00114202,0.001038313,0.005733122,0.000668377,0.000673436,0.00123201,0.000753812,0.001419762,0.001389826,0.001150824,0.001506425
2.0,0.000859806,0.000891381,0.000555889,0.000564731,0.001111491,0.000550478,0.001063234,0.001093119,0.001913466,0.002056413,0.001148715,0.000625197,0.000887937,0.001530884,0.001292587,0.00164558,0.000758369,0.001026642,0.001446933,0.000785616
3.0,0.000659026,0.001682283,0.001734077,0.001290722,0.001429199,0.000995978,0.000995615,0.001290544,0.001189818,0.001117324,0.001170009,0.001233769,0.001240346,0.001261166,0.00140466,0.001286676,0.001486079,0.001687436,0.001928421,0.001268665
4.0,0.000642256,0.000846431,0.001483719,0.000808982,0.001082057,0.001091515,0.001023288,0.000602405,0.000676914,0.00113382,0.000622349,0.001204022,0.001149672,0.001289345,0.000858593,0.001391496,0.001442068,0.001232027,0.001393695,0.001827462
5.0,0.000834116,0.0007025,0.000728555,0.000601414,0.00061327,0.000947612,0.000951886,0.001006347,0.001880219,0.000831441,0.00138163,0.001301156,0.000924773,0.001113284,0.000807086,0.000737655,0.001548828,0.003005016,0.001666368,0.001937386
6.0,0.000460638,0.001411704,0.001560458,0.001605128,0.001779261,0.001760672,0.001757853,0.000598787,0.000694745,0.001287234,0.000631903,0.0010705,0.00159814,0.001246704,0.000822866,0.001113891,0.001371306,0.000721657,0.001712005,0.000752863
7.0,0.000733615,0.000885102,0.001023965,0.000570225,0.000950734,0.002160137,0.000568903,0.000589775,0.001229657,0.000677073,0.000634528,0.001184692,0.001211788,0.002138143,0.000678539,0.00088226,0.000937812,0.000828625,0.002463109,0.001492566
8.0,0.000538294,0.000550235,0.000595148,0.000853265,0.000922506,0.000658607,0.000553148,0.00106171,0.00110243,0.000681537,0.001196292,0.000738451,0.00065724,0.000735508,0.000692487,0.001462798,0.000783296,0.001658971,0.000762333,0.001234376
9.0,0.00046216,0.001541113,0.000491486,0.000562348,0.00058174,0.00098232,0.001703821,0.005247751,0.000685393,0.00062071,0.001159811,0.001254695,0.025990374,0.016887175,0.020177979,0.022349792,0.030295699,0.027408885,0.038341526,0.031639163
10.0,0.000885972,0.000886479,0.000949841,0.000945384,0.000984588,0.001045692,0.001519614,0.001834851,0.002197425,0.001824237,0.00356275,0.001876012,0.002364675,0.002238169,0.002702036,0.002022963,0.001288932,0.002940752,0.00420247,0.00234046
11.0,0.00046537,0.000456705,0.001041991,0.000751258,0.000498203,0.000538181,0.004008262,0.001104867,0.000661182,0.000602658,0.000610123,0.001124566,0.000644911,0.000800326,0.000734075,0.000987688,0.000755043,0.001275828,0.001517208,0.001477155
12.0,0.000592197,0.000871129,0.00048027,0.000907845,0.000531846,0.006056268,0.000675281,0.001105837,0.001239618,0.000983812,0.000636194,0.000754225,0.000850125,0.006069167,0.001269247,0.000718188,0.000720317,0.000794397,0.001415659,0.007371863
13.0,0.000962686,0.000522619,0.001103574,0.001058811,0.001064039,0.001073605,0.000998455,0.000660228,0.001173974,0.000876288,0.000720535,0.001086291,0.001225136,0.000947598,0.001907746,0.002503609,0.008804669,0.001649034,0.002598075,0.001373651
14.0,0.000469606,0.000437685,0.000914766,0.000803046,0.00092755,0.000992095,0.001058376,0.001170285,0.001215519,0.001278997,0.001234326,0.000980964,0.001124879,0.000794036,0.001562895,0.000677122,0.001324527,0.001435638,0.001048711,0.000766423
