trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.83425861,0.037731322,0.01242721,0.009649006,0.005643809,0.005803509,0.00742605,0.007000429,0.003922348,0.00762223,0.006662832,0.008059498,0.008184142,0.008767775,0.00510467
2.0,0.00046515,0.004584095,0.007928213,0.020067457,0.014206872,0.002318231,0.004507722,0.019381673,0.018449812,0.003940438,0.004762926,0.003899098,0.005010862,0.002864753,0.006547024
3.0,0.000464065,0.007360587,0.013733604,0.006340086,0.003630968,0.018253337,0.008148453,0.004372735,0.007179817,0.007096323,0.008623647,0.006348063,0.007048391,0.007881426,0.008036033
4.0,0.000287411,0.013140944,0.009422893,0.00708476,0.003702271,0.008338269,0.006823478,0.00392161,0.003963402,0.005903873,0.006430505,0.009326143,0.024502367,0.013460091,0.001935118
5.0,0.000444074,0.004477645,0.004243222,0.006317294,0.020063012,0.003653973,0.004190784,0.003823761,0.005930556,0.007833284,0.004263318,0.002027967,0.003192714,0.002936223,0.003086682
6.0,0.0003136,0.007473675,0.008485489,0.005664296,0.008681654,0.004641435,0.004966349,0.004950466,0.002850046,0.015930773,0.007602057,0.015452786,0.002580399,0.005625613,0.003755854
7.0,0.000423716,0.015603816,0.007520949,0.005346624,0.006018373,0.010238527,0.00623642,0.002781376,0.002292672,0.003887795,0.002657893,0.001280997,0.00198139,0.001675291,0.00193085
8.0,0.000258257,0.006145781,0.004028697,0.005484017,0.003907879,0.004116715,0.005743181,0.004609028,0.006069384,0.003930819,0.004693591,0.004076589,0.006492928,0.006899169,0.004434099
9.0,0.000257167,0.001832891,0.002240804,0.007075468,0.002686866,0.007394309,0.003350873,0.002735094,0.004242477,0.002493262,0.003590324,0.001619235,0.00292769,0.004552515,0.013221048
10.0,0.000397895,0.007492047,0.005509551,0.007725095,0.004614991,0.009176834,0.0059074,0.004184007,0.005206988,0.002220336,0.001778635,0.004407498,0.002148256,0.003863071,0.004542911
11.0,0.000270849,0.006906569,0.00720776,0.018042546,0.004522999,0.021219969,0.020106668,0.007350686,0.016372928,0.004505418,0.002707222,0.002317722,0.003199191,0.004399748,0.002992508
12.0,0.000300181,0.00284127,0.013425939,0.00667119,0.005435447,0.007360296,0.007600251,0.00941477,0.01675878,0.003614562,0.0073677,0.00424676,0.004136512,0.003005095,0.012679423
13.0,0.00040969,0.009546079,0.656140996,0.0093734,0.007271103,0.016555309,0.006398567,0.008783926,0.018545284,0.006712269,0.005791993,0.00925784,0.008963836,0.007937905,0.008728838
14.0,0.000440132,0.004306602,0.008675362,0.006686848,0.002443846,0.002742527,0.002745149,0.002870734,0.006926359,0.015597152,0.005848204,0.008283707,0.003421278,0.01024663,0.017600212
15.0,0.00041027,0.007294507,0.00859171,0.007753021,0.007191412,0.009450524,0.008119706,0.007794903,0.005899581,0.007524522,0.010651516,0.012888913,0.027875339,0.024676792,0.153055108
16.0,0.00046579,0.006885023,0.006348685,0.005556682,0.005245818,0.005657913,0.006360258,0.007281613,0.005004926,0.005871702,0.006825352,0.003957938,0.00330948,0.004013472,0.003088628
17.0,0.000416528,0.00653332,0.009944538,0.010395238,0.006146074,0.010310652,0.010162689,0.009725958,0.012368732,0.010027431,0.024394059,0.011355965,0.003728473,0.004959742,0.041438799
18.0,0.000481521,0.005935591,0.016283242,0.005475406,0.002517143,0.001767676,0.002231181,0.003573142,0.003711163,0.011909484,0.002673908,0.003323407,0.002638589,0.001320617,0.001167913
19.0,0.000407911,0.007654897,0.00800783,0.008705321,0.008976265,0.008782859,0.008496466,0.008690079,0.007286871,0.017442206,0.008897629,0.045930945,0.025320452,0.014172442,0.01197228
20.0,0.000239433,0.005102334,0.009021517,0.019457507,0.004742147,0.006200443,0.005160931,0.004412911,0.006162336,0.004410956,0.004897036,0.004495929,0.004153482,0.001841678,0.002960071
21.0,0.00029871,0.010873126,0.006583045,0.007933268,0.007954028,0.003771522,0.007370752,0.006785778,0.009259973,0.006496846,0.005925299,0.014345004,0.005935921,0.014004639,0.008088158
22.0,0.000280575,0.005510049,0.007364764,0.018236443,0.006988424,0.004613877,0.019135803,0.018159074,0.003269027,0.003468398,0.003561032,0.0033334,0.002426894,0.003869014,0.003504415
23.0,0.000315732,0.0074558,0.007760288,0.007245216,0.008151805,0.009502271,0.022484605,0.005491674,0.00387812,0.003796419,0.003721959,0.003245819,0.003662727,0.002520305,0.002589031
24.0,0.000323216,0.012615037,0.024757231,0.006512381,0.008889935,0.019935139,0.006639365,0.007013004,0.007088996,0.006527168,0.00782906,0.006748565,0.006490374,0.007387833,0.007713443
25.0,0.000471035,0.016057656,0.007749078,0.009734266,0.0053931,0.004853874,0.008123484,0.007909734,0.007932682,0.007553312,0.009026054,0.007066607,0.009100916,0.007724057,0.013229874
26.0,0.000313422,0.01164678,0.012537013,0.010608213,0.005919431,0.006813766,0.007188311,0.00880032,0.008060454,0.020044199,0.006859154,0.00889088,0.00442275,0.00772204,0.008640215
27.0,0.000290544,0.002709876,0.004893976,0.003237659,0.007250205,0.00691625,0.006627556,0.005375141,0.007230931,0.005085072,0.003794537,0.007846839,0.003757447,0.00457762,0.005127438
28.0,0.000456435,0.006566189,0.003794093,0.00960263,0.011650784,0.02689349,0.005557027,0.005589908,0.009714306,0.006039131,0.00234123,0.003654929,0.003404938,0.00425088,0.002485473
29.0,0.000497051,0.010849818,0.006465167,0.006531132,0.004851552,0.006648135,0.006801262,0.006352242,0.006644359,0.005367613,0.008320371,0.009075827,0.004590357,0.008010471,0.006813971
30.0,0.000436371,0.01246187,0.013973929,0.006491629,0.005989655,0.006580578,0.019178083,0.004406997,0.006794694,0.008204255,0.008074913,0.004656515,0.004509303,0.017739767,0.006430317
