trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
19.0,10.236389237,36.856793299,38.209415991,37.977108638,38.065317692,40.131157786,41.417264555,43.181595523,45.367182889,47.373705757,49.190933798,51.432995666,53.444769486,55.927638631,57.440828065
20.0,10.413522384,33.690399049,38.388726289,38.01329444,38.268591088,40.111348792,42.006429456,43.881374105,46.056375386,46.429606916,48.846608402,51.017739455,53.442847081,56.299556916,57.770925407
21.0,10.442232526,37.338618736,38.244515604,37.814605471,38.111505885,39.804379557,41.750211734,43.269867591,46.352732306,48.080197094,49.829869351,51.9067351,54.473386288,55.572408601,57.530717673
22.0,10.496644087,37.476629795,38.899428383,38.478949554,38.816488677,40.786300603,41.709619505,44.095969065,46.570237718,48.049384986,50.053663698,52.162763366,53.971025102,55.271675483,57.318088313
23.0,10.963853028,37.317882922,38.241366017,38.179982541,38.42502763,40.493051002,42.212320877,43.775567117,46.306244556,48.074313111,49.687893854,51.771947466,53.70427203,55.851940263,58.264254738
24.0,10.780110134,33.928160461,38.716723678,38.445413023,38.970699065,40.745134672,42.433432469,43.840360784,46.188382021,47.968512865,49.670085834,51.467708885,53.337803492,55.489015785,57.64124982
25.0,11.99642157,34.360695148,38.670885233,38.567255788,38.960554869,40.90055894,41.96618284,44.151137576,45.732175436,47.150970466,49.038961627,50.808530345,52.988130117,55.64328481,57.079894025
26.0,10.174771824,33.899276706,38.661441596,38.42733672,38.605887053,40.500255559,41.602809266,43.507947521,45.050735465,47.24381151,49.255619554,51.231938138,53.818682672,55.937517577,58.399288918
27.0,10.969666263,34.232156098,38.685197348,38.575191399,39.281651895,40.977286754,42.287338293,44.230715548,46.492257318,47.829620741,49.195470816,51.015859149,53.09793393,54.680740579,56.683396838
28.0,11.121445381,38.35805971,39.030462528,39.527835672,40.424913222,42.048151546,43.807971396,45.900256073,47.89595071,48.779697686,50.620164447,52.682305145,54.690643097,57.315535543,59.391989851
29.0,10.801127501,34.253665344,38.676234258,38.674276826,38.697724971,40.761733705,42.08373907,44.255885718,46.597767613,47.279267042,48.426670718,50.843343834,53.430538445,56.54833995,58.206727037
30.0,11.197461496,37.647583265,38.615631899,38.224629834,38.295060072,40.470300106,41.898887307,43.647821339,46.213667811,48.420972002,50.75563469,52.581141821,54.725246773,56.487434557,59.473685612
