trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.49467304e8,1.2490824e7,4.512336e6,4.790896e6,5.055728e6,5.330064e6,5.582224e6,5.85656e6,6.117168e6,6.391504e6,6.656336e6,6.934896e6,7.187056e6,7.46984e6,7.722e6,8.004784e6,8.256944e6,8.548176e6,8.800336e6,9.08312e6,9.33528e6,9.618064e6,9.870224e6,1.0153008e7,1.0405168e7,1.06964e7,1.094856e7,1.1219728e7,1.150568e7,1.175784e7,1.201e7,1.2319184e7,1.2571344e7,1.2823504e7,1.3075664e7,1.3393296e7,1.3645456e7,1.3897616e7,1.4149776e7,1.4489584e7,1.4741744e7,1.4993904e7,1.5246064e7,1.5498224e7,1.5750384e7,1.6052176e7,1.6321232e7,1.6590288e7,1.6859344e7,1.7111504e7,1.738056e7,1.7661232e7,1.7930288e7,1.8199344e7,1.8451504e7,1.872056e7,1.8989616e7,1.9260784e7,1.952984e7,1.9782e7,2.0051056e7,2.0348624e7,2.0600784e7,2.086984e7,2.1138896e7,1.02208472e8,2.5927936e7,2.7433504e7,3.1433392e7,3.0865904e7,2.281272e7,2.3083728e7,2.3354736e7,2.3647184e7,2.3918192e7,2.417224e7,2.4443248e7,2.4714256e7,2.4968304e7,2.5239312e7,2.551032e7,2.5812368e7,2.6083376e7,2.6337424e7,2.6608432e7,2.687944e7,2.7133488e7,2.7404496e7,2.7675504e7,2.7929552e7,2.820056e7,2.8502608e7,2.8773616e7,2.9044624e7,2.9298672e7,2.956968e7,2.956968e7,2.956968e7,2.956968e7,2.956968e7
1.0232784e7,1.0877312e7,1.1608256e7,1.2230992e7,1.3166816e7,1.4181472e7,1.4801312e7,1.5869904e7,1.6749504e7,1.769168e7,1.8743504e7,1.9824128e7,2.0503808e7,2.1600224e7,2.2543424e7,2.3392912e7,2.4766832e7,2.6536672e7,2.8037248e7,2.9646592e7,3.0961296e7,3.227488e7,3.3710304e7,3.52276e7,3.7689824e7,3.8854096e7,4.0372368e7,4.2543152e7,4.464216e7,4.6830064e7,4.9955504e7,5.241912e7,5.3547216e7,5.5871728e7,5.827832e7,6.1274416e7,6.2642864e7,6.4781392e7,6.542712e7,6.8940672e7,7.0112416e7,7.3393136e7,7.38684e7,7.631744e7,7.7534048e7,8.1251008e7,8.2345792e7,8.4326672e7,8.67328e7,8.8673184e7,9.0776752e7,9.1886464e7,9.4014688e7,9.43652e7,1.01431488e8,1.02550304e8,1.0587128e8,1.08075056e8,1.11841504e8,1.146848e8,1.18320304e8,1.2132264e8,1.23106864e8,1.24993856e8,1.2702128e8,1.35772656e8,1.37454128e8,1.405768e8,1.42492656e8,1.43919952e8,1.45569664e8,1.492628e8,1.50232608e8,1.517248e8,1.56132576e8,1.58324096e8,1.60434224e8,1.61299344e8,1.64562128e8,1.6707528e8,1.70711616e8,1.7514896e8,1.77832672e8,1.82817552e8,1.82292352e8,1.82351296e8,1.85159584e8,1.88831264e8,1.86640464e8,1.9245912e8,1.80853808e8,1.84283664e8,1.8817e8,1.86996368e8,1.90770912e8,1.92146432e8,1.92146432e8,1.92146432e8,1.92146432e8,1.92146432e8
1.0670864e7,1.1338032e7,1.1963184e7,1.313088e7,1.4125488e7,1.4997968e7,1.6620592e7,1.7584624e7,1.8320112e7,1.9335952e7,2.021424e7,2.1553152e7,2.3554384e7,2.491432e7,2.6171248e7,2.7428288e7,2.8118704e7,3.0238192e7,3.1559472e7,3.32236e7,3.5327744e7,3.6631984e7,3.8180816e7,3.9794144e7,4.1031632e7,4.3142288e7,4.5050384e7,4.6326288e7,4.7898896e7,4.9733808e7,5.152808e7,5.433976e7,5.572296e7,5.7396736e7,5.9017728e7,6.1412624e7,6.3735248e7,6.6844816e7,6.8665872e7,7.3668432e7,7.5016048e7,7.6681152e7,7.744648e7,8.0744752e7,8.344928e7,8.5742112e7,8.6815568e7,8.8771744e7,9.1199184e7,9.161696e7,9.3400288e7,9.545512e7,9.806968e7,9.940824e7,1.02476736e8,1.03675152e8,1.0525672e8,1.08086432e8,1.09110816e8,1.1180032e8,1.13058336e8,1.15553104e8,1.10680272e8,1.09908656e8,1.13088272e8,1.15428336e8,1.16997184e8,1.18931664e8,1.20035456e8,1.2388768e8,1.24030752e8,1.26517232e8,1.27926848e8,1.31593232e8,1.32854368e8,1.37051904e8,1.3753088e8,1.41093664e8,1.41621376e8,1.44339776e8,1.47322096e8,1.50437536e8,1.51207488e8,1.52403808e8,1.55219344e8,1.57809536e8,1.59093456e8,1.60579072e8,1.6528424e8,1.65434656e8,1.69263952e8,1.70959008e8,1.75799584e8,1.7197632e8,1.7581656e8,1.7819488e8,1.7819488e8,1.7819488e8,1.7819488e8,1.7819488e8
1.1107264e7,1.1794336e7,1.2619056e7,1.3411008e7,1.4074592e7,1.5394736e7,1.80892e7,1.9463632e7,2.0566672e7,2.1935536e7,2.342624e7,2.4601024e7,2.5742368e7,2.7542448e7,2.8684976e7,3.0141696e7,3.1594624e7,3.337096e7,3.470856e7,3.7233728e7,3.8706384e7,4.0204048e7,4.2342448e7,4.537456e7,4.6877616e7,4.8773968e7,4.9848e7,5.2195072e7,5.4364352e7,5.707216e7,5.853696e7,6.0702928e7,6.2288816e7,6.4081264e7,6.6132064e7,6.863344e7,7.0925248e7,7.2502208e7,7.5140672e7,7.8926576e7,7.841576e7,8.0489344e7,8.304456e7,8.4666304e7,8.5306672e7,8.6340368e7,8.8885568e7,8.933056e7,9.1054688e7,9.151568e7,9.28228e7,9.47688e7,9.7634032e7,1.01038096e8,1.02354656e8,1.04604416e8,1.06138704e8,1.07661808e8,1.10135296e8,1.13072512e8,1.13323184e8,1.19536432e8,1.19759744e8,1.20419248e8,1.20297216e8,1.23474608e8,1.24088224e8,1.25662592e8,1.26176176e8,1.28953856e8,1.329472e8,1.34546544e8,1.39498272e8,1.41429184e8,1.40591392e8,1.42911648e8,1.47695008e8,1.48719232e8,1.50445008e8,1.53184096e8,1.5441656e8,1.56777472e8,1.54087392e8,1.54784048e8,1.56897744e8,1.5806312e8,1.59599968e8,1.65075936e8,1.68160272e8,1.69512592e8,1.73457712e8,1.75741008e8,1.79165696e8,1.8090552e8,1.81766e8,1.85000208e8,1.85000208e8,1.85000208e8,1.85000208e8,1.85000208e8
9.837152e6,1.0433936e7,1.1184256e7,1.1855024e7,1.2923232e7,1.3725792e7,1.4701696e7,1.5391408e7,1.6250352e7,1.7403696e7,1.822664e7,1.9509696e7,2.0693584e7,2.1893808e7,2.3101328e7,2.4325856e7,2.5625776e7,2.710504e7,2.8809648e7,3.2638544e7,3.4337648e7,3.6018768e7,3.7222e7,3.8869888e7,4.0663328e7,4.2351184e7,4.3459952e7,4.5550992e7,4.7514736e7,4.9051088e7,5.4570544e7,5.6582208e7,5.8740032e7,6.040296e7,6.1795872e7,6.5024288e7,6.6350016e7,6.8790944e7,7.0643776e7,7.4844208e7,7.673624e7,7.8466864e7,7.8660304e7,8.1047712e7,8.2808256e7,8.595736e7,8.6735696e7,8.7085952e7,8.8979408e7,9.1359328e7,9.3965728e7,9.5610096e7,9.6613584e7,9.8254096e7,9.9419424e7,1.01064992e8,1.04878528e8,1.06905424e8,1.07845056e8,1.11215168e8,1.12168208e8,1.09804656e8,1.11319616e8,1.1435992e8,1.15749888e8,1.16906528e8,1.19782624e8,1.21413376e8,1.23199984e8,1.26619392e8,1.2801216e8,1.32191792e8,1.330148e8,1.37341472e8,1.39450976e8,1.4096824e8,1.44038976e8,1.45077168e8,1.48337232e8,1.47738816e8,1.50156464e8,1.54911856e8,1.56881056e8,1.58600432e8,1.6045272e8,1.60970752e8,1.62360512e8,1.66501424e8,1.72304512e8,1.71102192e8,1.71915808e8,1.75835936e8,1.76831776e8,1.79588816e8,1.84592688e8,1.8866032e8,1.8866032e8,1.8866032e8,1.8866032e8,1.8866032e8
9.6848e6,1.0276736e7,1.096688e7,1.2109984e7,1.280744e7,1.4113952e7,1.534304e7,1.6568736e7,1.7576384e7,1.8609728e7,1.977896e7,2.0730592e7,2.1449856e7,2.2731104e7,2.3815136e7,2.5062352e7,2.670752e7,2.8411744e7,2.9610016e7,3.134656e7,3.30792e7,3.5373504e7,3.6776288e7,3.8415136e7,3.941008e7,4.0725184e7,4.2449376e7,4.6388736e7,4.7593216e7,4.8736368e7,5.0827344e7,5.313008e7,5.4948976e7,5.7107184e7,5.8674128e7,6.4659056e7,6.7456528e7,6.9554608e7,7.2015696e7,7.5245552e7,7.5516864e7,7.6828e7,7.965088e7,8.0755792e7,8.3835584e7,8.5706544e7,8.745936e7,9.116176e7,9.2510288e7,9.4430128e7,9.6201792e7,9.757168e7,9.8874864e7,1.02568992e8,1.03908976e8,1.05902464e8,1.0943968e8,1.1242984e8,1.14961216e8,1.15878544e8,1.17846656e8,1.18058544e8,1.20370448e8,1.25298256e8,1.2909256e8,1.3233608e8,1.3340056e8,1.35097024e8,1.3712864e8,1.43955568e8,1.48068192e8,1.51249008e8,1.52162096e8,1.52747904e8,1.52417712e8,1.55575376e8,1.5560536e8,1.56119984e8,1.5968848e8,1.60401328e8,1.59343888e8,1.6605584e8,1.67864896e8,1.69413184e8,1.73804816e8,1.7809728e8,1.801308e8,1.87074848e8,1.87024192e8,1.93136496e8,1.94955488e8,1.96563376e8,2.0129416e8,2.03515408e8,2.0454584e8,2.08434976e8,2.08434976e8,2.08434976e8,2.08434976e8,2.08434976e8
1.064752e7,1.1312016e7,1.2006416e7,1.303056e7,1.3999008e7,1.5286288e7,1.617848e7,1.7245968e7,1.8407824e7,1.9633808e7,2.0788992e7,2.1486288e7,2.2670912e7,2.346872e7,2.4702064e7,2.6157376e7,2.7646352e7,2.9438096e7,3.0691024e7,3.2310528e7,3.36192e7,3.553304e7,3.8018352e7,3.9820208e7,4.1924192e7,4.3851664e7,4.6537712e7,4.8693968e7,5.2706992e7,5.3879024e7,5.65388e7,5.8188e7,5.8936048e7,6.0168912e7,6.2339136e7,6.4898864e7,6.7770352e7,6.9952848e7,7.1703856e7,7.5213392e7,7.7118096e7,8.0388464e7,8.1306288e7,8.2998976e7,8.347656e7,8.6251472e7,8.6893776e7,8.9843904e7,9.2133888e7,9.1075168e7,9.3053376e7,9.3785536e7,9.4974848e7,9.654216e7,9.9401264e7,1.02227296e8,1.04529264e8,1.03609168e8,1.0684432e8,1.082564e8,1.10350176e8,1.12746832e8,1.1732384e8,1.19207568e8,1.19082352e8,1.22530832e8,1.23336352e8,1.24631776e8,1.26331056e8,1.28710752e8,1.37988224e8,1.39069024e8,1.4150784e8,1.47110016e8,1.51603808e8,1.5243712e8,1.55425248e8,1.59376336e8,1.61405104e8,1.62982544e8,1.65467696e8,1.66046608e8,1.66531504e8,1.66655264e8,1.67218832e8,1.71542784e8,1.71064944e8,1.71923696e8,1.747404e8,1.75369296e8,1.76726608e8,1.8061952e8,1.81714864e8,1.8457128e8,1.876376e8,1.888184e8,1.888184e8,1.888184e8,1.888184e8,1.888184e8
1.0080496e7,1.0736352e7,1.1336928e7,1.202392e7,1.2713664e7,1.335744e7,1.4534208e7,1.6846016e7,1.7709392e7,1.9004928e7,2.1700048e7,2.31944e7,2.428704e7,2.5869824e7,2.6939264e7,2.84744e7,2.9799824e7,3.0985568e7,3.2160256e7,3.380184e7,3.5572064e7,3.6997536e7,3.8820032e7,4.1148592e7,4.2742272e7,4.510544e7,4.7747616e7,4.9926816e7,5.163072e7,5.3688192e7,5.5296256e7,5.6278144e7,5.7899056e7,6.0462432e7,6.2724272e7,6.5576768e7,6.6955904e7,6.8424832e7,6.9262912e7,7.1686224e7,7.295448e7,7.5032896e7,7.5620912e7,7.6107632e7,7.87848e7,8.0554672e7,8.325264e7,8.4057584e7,8.6308896e7,8.8805888e7,9.0494064e7,9.2344496e7,9.4374832e7,9.6639216e7,9.7840656e7,9.9301664e7,1.04171696e8,1.05490464e8,1.07472144e8,1.1031296e8,1.11909376e8,1.14082736e8,1.16649792e8,1.19154256e8,1.21294496e8,1.23670032e8,1.25906256e8,1.28556064e8,1.29635568e8,1.34812112e8,1.36218368e8,1.39936368e8,1.39749392e8,1.38178096e8,1.3859048e8,1.43313456e8,1.41785792e8,1.438436e8,1.46345104e8,1.51296576e8,1.52368304e8,1.57072752e8,1.6072736e8,1.67540144e8,1.67963168e8,1.6636576e8,1.70480784e8,1.73623392e8,1.82145968e8,1.86354608e8,1.87632864e8,1.88541712e8,1.9030712e8,1.95780192e8,1.93720624e8,1.99923936e8,1.99923936e8,1.99923936e8,1.99923936e8,1.99923936e8
1.0930672e7,1.1642656e7,1.2397888e7,1.4633152e7,1.555192e7,1.6718784e7,1.790624e7,1.902336e7,2.0313152e7,2.1512096e7,2.2625408e7,2.4249024e7,2.564272e7,2.7002816e7,2.8444832e7,2.9931744e7,3.0803136e7,3.2342896e7,3.3038752e7,3.4707344e7,3.6929936e7,3.83152e7,4.2663712e7,4.4550512e7,4.5131728e7,4.6811936e7,4.8780096e7,5.1851968e7,5.5949024e7,5.8134784e7,6.04664e7,6.2799344e7,6.4473952e7,6.7088592e7,6.8814144e7,7.04936e7,7.322864e7,7.6058304e7,7.7837344e7,8.2556496e7,8.4233952e7,8.6147344e7,8.821176e7,9.0203152e7,9.2165504e7,9.4678288e7,9.7122528e7,9.8253552e7,9.9319312e7,1.00624496e8,1.03329904e8,1.05549008e8,1.0718736e8,1.12309872e8,1.11460736e8,1.15811824e8,1.17620672e8,1.21905776e8,1.23292384e8,1.25154672e8,1.2707736e8,1.29420992e8,1.29819888e8,1.31664752e8,1.33606512e8,1.35545904e8,1.38080336e8,1.41868304e8,1.44240752e8,1.47239616e8,1.49955808e8,1.54726848e8,1.56730832e8,1.57963744e8,1.6030928e8,1.61253216e8,1.61862656e8,1.63399056e8,1.6593704e8,1.62990592e8,1.65189952e8,1.70879072e8,1.73576576e8,1.75256208e8,1.767088e8,1.82090384e8,1.82327744e8,1.88782672e8,1.87607376e8,1.93884864e8,1.989152e8,2.01123632e8,2.01846384e8,2.043208e8,2.05003424e8,2.0662408e8,2.0662408e8,2.0662408e8,2.0662408e8,2.0662408e8
1.1300384e7,1.1981808e7,1.310176e7,1.3851744e7,1.4594176e7,1.535392e7,1.6572992e7,1.77676e7,1.8820176e7,1.9905024e7,2.0755824e7,2.1917776e7,2.2858304e7,2.4274432e7,2.5256128e7,2.668808e7,2.757728e7,2.9212736e7,3.05608e7,3.1550336e7,3.2885856e7,3.3767904e7,3.512704e7,3.6664992e7,3.8519504e7,4.0387008e7,4.1670944e7,4.4313664e7,4.6138688e7,4.8531712e7,4.9385552e7,5.3955936e7,5.4470368e7,5.6801552e7,5.8482848e7,5.950744e7,6.0312912e7,6.11932e7,6.2743056e7,6.4397392e7,6.5936704e7,6.695048e7,6.9284688e7,7.0961168e7,7.2702672e7,7.411544e7,7.7679024e7,7.9729312e7,8.2108384e7,8.116e7,8.611272e7,8.9160624e7,9.6292592e7,1.00051008e8,1.01676016e8,1.03976384e8,1.03679984e8,1.05167664e8,1.07492032e8,1.06078768e8,1.08092272e8,1.0966584e8,1.11057952e8,1.113016e8,1.14303072e8,1.16718064e8,1.16347392e8,1.19658384e8,1.22504192e8,1.25448992e8,1.29734352e8,1.3007696e8,1.33461424e8,1.35883568e8,1.37498016e8,1.4087864e8,1.41628448e8,1.44425712e8,1.4299296e8,1.45185648e8,1.47102304e8,1.51649712e8,1.53977792e8,1.54655968e8,1.58195824e8,1.59377168e8,1.62789008e8,1.6544384e8,1.70043024e8,1.74376512e8,1.76199552e8,1.76718128e8,1.83285632e8,1.87028704e8,1.94652976e8,1.94843376e8,1.94843376e8,1.94843376e8,1.94843376e8,1.94843376e8
