trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.0,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.09693679157226744,0.853754946003606,0.853754946003606,0.853754946003606,0.853754946003606,0.853754946003606,0.853754946003606,0.853754946003606
2.0,0.0,0.4016518561015946,0.4016518561015946,0.4016518561015946,0.4016518561015946,0.4016518561015946,0.4016518561015946,0.4016518561015946,0.4016518561015946,0.4016518561015946,0.4016518561015946,0.4016518561015946,0.41552794240701363,0.41552794240701363,0.7123326231257666,0.7123326231257666,0.7123326231257666,0.7123326231257666,0.7123326231257666,0.7123326231257666,0.7123326231257666
3.0,0.0,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.42063653369489745,0.8192191761528061,0.8192191761528061,0.9061759568736676,0.9061759568736676,0.9061759568736676,0.9061759568736676,0.9061759568736676
4.0,0.0,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.01774453556251495,0.8409302891599214,0.8409302891599214,0.8409302891599214,0.8409302891599214,0.8409302891599214,0.8409302891599214
5.0,0.0,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427,0.9412938081346427
6.0,0.0,0.0830234803564172,0.0830234803564172,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651,0.88501861822651
7.0,0.0,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.8953294178289859,0.898223290391274
8.0,0.0,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602,0.9451988901162602
9.0,0.0,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757,0.957882629826757
10.0,0.0,0.0,0.0,0.0,0.0,0.8077905004229476,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066,0.807800279464066
11.0,0.0,0.09890644734320479,0.10767449122753162,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792,0.5667819458380792
12.0,0.0,0.34183830703645973,0.34183830703645973,0.34183830703645973,0.34183830703645973,0.34183830703645973,0.34183830703645973,0.34183830703645973,0.34183830703645973,0.34183830703645973,0.34183830703645973,0.34183830703645973,0.34183830703645973,0.879011566389073,0.9174718880296501,0.9174807351276961,0.9174807351276961,0.9174807351276961,0.9174807351276961,0.9174807351276961,0.9174807351276961
13.0,0.0,0.0,0.535158457929488,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786,0.5352184282039786
14.0,0.0,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844,0.9438436206021844
15.0,0.0,0.3893859611485137,0.3893859611485137,0.3893859611485137,0.3893859611485137,0.3893859611485137,0.3893859611485137,0.3893859611485137,0.3893859611485137,0.3893859611485137,0.3893859611485137,0.3893859611485137,0.3893859611485137,0.9011151354086662,0.9011151354086662,0.9011151354086662,0.9011151354086662,0.9011151354086662,0.9011151354086662,0.9011151354086662,0.9011151354086662
16.0,0.0,0.0,0.0,0.0,0.6017372998574702,0.6017372998574702,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941,0.6017581583848941
17.0,0.0,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286,0.9325906407816286
18.0,0.0,0.0,0.0,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899,0.7215066269139899
19.0,0.0,0.0,0.0,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725,0.513153896621725
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.25907310979963233,0.25907310979963233,0.25907310979963233,0.25907310979963233,0.25907310979963233,0.25907310979963233,0.25907310979963233,0.25907310979963233,0.8861543453353875,0.9070938068714273,0.9071029167870164,0.9071029167870164,0.9071029167870164,0.9071029167870164,0.9071029167870164,0.9071029167870164,0.9071029167870164,0.9071029167870164,0.9071029167870164,0.9071029167870164
22.0,0.0,0.0,0.02753326456741166,0.15121862436938754,0.15121862436938754,0.15121862436938754,0.15121862436938754,0.15121862436952146,0.15121862436952146,0.15121862436967354,0.15121862437428693,0.15121862437729627,0.5919320309468209,0.5919320309468209,0.5919320309468209,0.5919320309468209,0.5919320309468209,0.5919320309468209,0.5919320309468209,0.5919320309468209,0.5919320309468209
23.0,0.0,0.0,0.36083583498696276,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255,0.36090965317286255
24.0,0.0,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.4246708148263428,0.9278584093826135,0.9278584093826135,0.9278584093826135
25.0,0.0,0.3592039962369351,0.3592039962369351,0.3592039962369351,0.3592039962369351,0.3592039962369351,0.3592039962369351,0.3592039962369351,0.3592039962369351,0.3592039962369351,0.4023012148890001,0.8962273678116494,0.8962273678116494,0.8962273678116494,0.8962273678116494,0.8962273678116494,0.8962273678116494,0.8962273678116494,0.8962273678116494,0.8962273678116494,0.8962273678116494
26.0,0.0,0.0,0.02728576546396536,0.02728576546396536,0.15964406443333198,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305,0.15964406443338305
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263,0.9156503212882263
29.0,0.0,0.0,0.1637930039308959,0.16387596681044617,0.16387596681044617,0.16387596681044617,0.16387596681044617,0.16387596681044617,0.7183302750083018,0.7183302750083018,0.7183302750083018,0.7183302750309164,0.7183302750309164,0.7183302750309164,0.7183302750309164,0.7183302750309164,0.7183302750309164,0.7183302750309164,0.7183302750309164,0.7183302750309164,0.7183353160234273
30.0,0.0,0.3037323469765679,0.3037323469765679,0.3037323469765679,0.3037323469765679,0.3037323469765679,0.3037323469765679,0.3037323469765679,0.3037323469765679,0.3037323469765679,0.3037323469765679,0.7408094551832836,0.7408094551832836,0.7408094551832836,0.7408094551832836,0.7408094551832836,0.7408094551832836,0.7408094551832836,0.7408094551832836,0.7408094551832836,0.7408094551832836
