trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
40.0,1.073e-6,9.16e-7,1.221e-6,8.7e-7,8.35e-7,7.14e-7,7.07e-7,8.38e-7,9.2e-7,1.261e-6,1.053e-6,6.63e-7,6.67e-7,1.197e-6,6.42e-7
41.0,7.87e-7,1.188e-6,5.74e-7,8.14e-7,1.254e-6,7.57e-7,1.031e-6,1.265e-6,7.52e-7,8.99e-7,7.13e-7,7.39e-7,6.52e-7,1.151e-6,6.77e-7
42.0,8.76e-7,7.92e-7,8.29e-7,6.76e-7,4.92e-7,9.87e-7,6.03e-7,4.92e-7,6.95e-7,6.28e-7,5.58e-7,6.14e-7,8.13e-7,6.63e-7,7.29e-7
43.0,7.83e-7,9.06e-7,6.75e-7,9.64e-7,7.56e-7,7.79e-7,1.075e-6,7.75e-7,7.66e-7,7.43e-7,6.74e-7,7.4e-7,8.0e-7,6.34e-7,5.48e-7
44.0,1.052e-6,9.1e-7,7.84e-7,1.189e-6,7.73e-7,7.87e-7,6.46e-7,1.058e-6,6.81e-7,6.53e-7,1.548e-6,6.71e-7,7.33e-7,1.183e-6,1.051e-6
45.0,1.061e-6,8.91e-7,1.376e-6,7.65e-7,7.83e-7,7.54e-7,1.086e-6,4.55e-7,7.35e-7,8.42e-7,5.66e-7,6.6e-7,7.21e-7,7.24e-7,7.65e-7
46.0,7.24e-7,1.046e-6,7.64e-7,1.187e-6,4.32e-7,7.6e-7,9.86e-7,8.25e-7,8.23e-7,6.53e-7,6.32e-7,7.68e-7,7.56e-7,7.59e-7,7.52e-7
47.0,7.56e-7,7.93e-7,1.276e-6,9.92e-7,9.07e-7,1.094e-6,9.07e-7,6.35e-7,9.39e-7,1.148e-6,6.94e-7,7.55e-7,8.15e-7,1.064e-6,1.41e-6
48.0,6.82e-7,7.42e-7,9.45e-7,1.516e-6,1.137e-6,8.08e-7,9.07e-7,8.54e-7,6.89e-7,8.91e-7,9.79e-7,8.4e-7,6.98e-7,8.22e-7,1.166e-6
49.0,1.253e-6,1.379e-6,8.42e-7,9.73e-7,9.31e-7,1.015e-6,8.48e-7,1.078e-6,7.58e-7,1.009e-6,6.78e-7,7.42e-7,6.6e-7,7.27e-7,5.34e-7
50.0,1.017e-6,1.148e-6,7.75e-7,7.39e-7,1.199e-6,8.8e-7,5.8e-7,8.84e-7,7.68e-7,9.03e-7,6.89e-7,8.48e-7,6.67e-7,1.011e-6,7.46e-7
51.0,7.76e-7,8.04e-7,1.039e-6,1.073e-6,6.37e-7,7.99e-7,5.35e-7,8.2e-7,9.09e-7,7.61e-7,6.19e-7,6.36e-7,7.99e-7,9.17e-7,6.37e-7
52.0,7.2e-7,1.032e-6,1.209e-6,1.012e-6,9.75e-7,8.74e-7,6.52e-7,8.39e-7,8.23e-7,8.08e-7,7.25e-7,4.54e-7,1.098e-6,5.31e-7,5.88e-7
53.0,5.68e-7,6.89e-7,9.23e-7,5.59e-7,8.52e-7,6.97e-7,5.39e-7,7.17e-7,1.109e-6,5.73e-7,9.89e-7,4.72e-7,9.04e-7,5.57e-7,5.96e-7
54.0,7.11e-7,7.46e-7,7.88e-7,7.43e-7,7.35e-7,1.078e-6,9.92e-7,8.77e-7,5.09e-7,8.07e-7,6.16e-7,5.95e-7,7.31e-7,6.84e-7,9.84e-7
55.0,6.78e-7,8.39e-7,8.47e-7,5.63e-7,7.76e-7,1.134e-6,8.44e-7,1.008e-6,1.202e-6,5.98e-7,5.63e-7,6.83e-7,6.68e-7,7.0e-7,5.78e-7
56.0,1.113e-6,7.03e-7,7.39e-7,6.07e-7,8.15e-7,7.67e-7,1.075e-6,8.41e-7,7.78e-7,8.53e-7,7.93e-7,7.25e-7,1.306e-6,9.55e-7,6.99e-7
57.0,7.7e-7,7.7e-7,8.55e-7,6.72e-7,6.19e-7,8.72e-7,7.12e-7,8.9e-7,8.12e-7,6.81e-7,7.29e-7,9.27e-7,8.17e-7,8.42e-7,7.01e-7
58.0,9.11e-7,8.88e-7,8.18e-7,9.33e-7,7.3e-7,7.82e-7,8.35e-7,7.08e-7,1.116e-6,8.52e-7,7.03e-7,5.91e-7,6.73e-7,8.0e-7,6.75e-7
59.0,6.88e-7,7.52e-7,6.52e-7,6.4e-7,8.83e-7,5.47e-7,6.91e-7,9.35e-7,5.54e-7,8.48e-7,5.61e-7,5.97e-7,5.89e-7,8.92e-7,5.34e-7
60.0,7.03e-7,7.34e-7,1.212e-6,4.96e-7,9.93e-7,8.11e-7,5.78e-7,6.33e-7,7.27e-7,7.35e-7,9.58e-7,5.44e-7,6.36e-7,6.4e-7,7.7e-7
