trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.440334728,0.012765755,0.026456184,0.027148813,0.014799511,0.023837066,0.02468875,0.015581107,0.016068068,0.028257068,0.02007353,0.01604079,0.017701215,0.005178275,0.0067793
2.0,0.049995095,0.031769598,0.030278991,0.020907701,0.064228469,0.021825078,0.087677944,0.014630267,0.007200661,0.006338749,0.012939809,0.016102607,0.006855431,0.022083297,0.010186846
3.0,0.043787441,0.011768773,0.012667316,0.024173336,0.014505486,0.076940378,0.006435037,0.002469376,0.005777726,0.005841366,0.016700969,0.010804789,0.009020729,0.009834812,0.007580511
4.0,0.036228355,0.026862901,0.015964161,0.027208083,0.019447847,0.026964461,0.029892127,0.012430566,0.013575988,0.023942842,0.022749705,0.00875899,0.018769908,0.01837889,0.006690642
5.0,0.046769603,0.010981069,0.012435093,0.013851345,0.012324745,0.023652493,0.014936801,0.017308088,0.09623373,0.009120799,0.010062729,0.01342539,0.018894396,0.007618468,0.004268479
6.0,0.055907808,0.027481939,0.026081277,0.021851587,0.011701963,0.021467844,0.009433284,0.020532803,0.057749227,0.013021301,0.017192031,0.003736368,0.003910824,0.007910351,0.003870141
7.0,0.021396349,0.025974458,0.015176125,0.023881586,0.011759886,0.023945291,0.022651354,0.013336511,0.025823176,0.019684644,0.021039833,0.014617768,0.023609276,0.022568619,0.034892612
8.0,0.0204454,0.021144086,0.014201177,0.014250213,0.003765038,0.002519734,0.010110744,0.011298086,0.067224813,0.023073912,0.0113205,0.003485596,0.015006972,0.005029381,0.008053129
9.0,0.061268351,0.029388587,0.030242924,0.039602761,0.040958117,0.029691025,0.019585121,0.022698271,0.073675959,0.017266825,0.013770172,0.004571007,0.0043619,0.008028291,0.018915819
10.0,0.032931668,0.025525544,0.012820876,0.011973283,0.02293518,0.012276722,0.022654363,0.013106157,0.05006278,0.020622397,0.003040399,0.002956448,0.003539578,0.003309918,0.002891809
11.0,0.073756997,0.018830889,0.026317436,0.02367166,0.02383075,0.040874563,0.041126776,0.039215242,0.048933967,0.080841428,0.016351347,0.004674758,0.006650272,0.004909145,0.006478087
12.0,0.007105395,0.011476953,0.010172139,0.008253217,0.027496551,0.014377324,0.024968686,0.027613035,0.01206229,0.030214314,0.006254021,0.027208747,0.006358765,0.012197626,0.010272774
13.0,0.016551853,0.006475041,0.007252319,0.007585521,0.019349434,0.007604828,0.018320696,0.010251434,0.00444539,0.013243697,0.003998794,0.003903748,0.003954825,0.011914951,0.004464077
14.0,0.070501317,0.016993669,0.03476611,0.023731322,0.035671791,0.011426864,0.02302506,0.034178615,0.057710244,0.008782827,0.008845675,0.004696404,0.009455896,0.02030718,0.020238724
15.0,0.060604559,0.024887389,0.031995018,0.023308436,0.130738157,0.012921611,0.005352025,0.025134829,0.016104216,0.015001676,0.029256454,0.010633911,0.019044587,0.032133747,0.024400948
16.0,0.068767091,0.020918419,0.038613026,0.034412788,0.019690324,0.035687413,0.039105916,0.038222378,0.042749324,0.070540126,0.025710944,0.011529367,0.007311161,0.011539357,0.014393024
17.0,0.057070121,0.024714337,0.015670876,0.026847166,0.040586506,0.040750968,0.023511109,0.020308951,0.060116639,0.021040669,0.003902177,0.009755566,0.018698675,0.012744358,0.012413736
18.0,0.044225041,0.018102767,0.03021345,0.016673582,0.016650567,0.029440376,0.01322731,0.017227778,0.027700495,0.023237889,0.013964624,0.027254365,0.004079757,0.003276693,0.006647604
19.0,0.081466897,0.022877212,0.02452182,0.032334323,0.136760709,0.030574379,0.005017902,0.01145875,0.004470418,0.004067772,0.005684173,0.014001404,0.008594261,0.011371195,0.009758924
20.0,0.049980413,0.0092241,0.023532551,0.018055844,0.467542155,0.009801277,0.005334935,0.012269209,0.00534231,0.002453,0.005704496,0.014307337,0.012554032,0.016421839,0.012409459
21.0,0.016030354,0.007815222,0.008356805,0.007540292,0.008707199,0.008119145,0.019140047,0.009435421,0.009690399,0.01142799,0.009741383,0.011859816,0.01995437,0.021492097,0.021324365
22.0,0.029807625,0.01085919,0.022875957,0.014456963,0.090326526,0.018514364,0.002858499,0.003381858,0.011831267,0.00400641,0.006975299,0.003705649,0.004299991,0.010081288,0.00414455
23.0,0.086654738,0.035004382,0.020258085,0.039244002,0.040619462,0.04093972,0.049745273,0.044635245,0.046043585,0.051481368,0.014023874,0.004156323,0.005366474,0.014116803,0.011473539
24.0,0.024621962,0.007157353,0.00743494,0.007799958,0.007882397,0.00898351,0.008746205,0.010672771,0.006049279,0.012626464,0.017713307,0.012205461,0.009159683,0.075482565,0.005267322
25.0,0.049275518,0.027602974,0.018115386,0.094415082,0.007884384,0.011480626,0.010131709,0.024366415,0.01279168,0.011385713,0.019250289,0.018589393,0.009575939,0.008625659,0.011215588
26.0,0.026465479,0.05530376,0.002090232,0.001931554,0.00175299,0.012925635,0.002363234,0.002336434,0.002404376,0.002117656,0.002365495,0.002069822,0.002260918,0.002418539,0.002396724
27.0,0.064134958,0.031593196,0.02374032,0.034860861,0.084432178,0.013667281,0.015336058,0.005360031,0.005647434,0.01905744,0.014480067,0.020221155,0.004254153,0.027112325,0.011508495
28.0,0.05129534,0.034660706,0.013198365,0.012907601,0.086260454,0.01210082,0.003431214,0.013611318,0.009548033,0.021728257,0.023706136,0.007379469,0.023654165,0.015128785,0.012639539
29.0,0.068822602,0.013829567,0.024694476,0.018352871,0.035508704,0.02923114,0.008668849,0.019945324,0.020591195,0.039932292,0.029192899,0.031983583,0.038258956,0.024278921,0.033582526
30.0,0.075783414,0.018802291,0.025253418,0.014414684,0.056179572,0.021322202,0.008472809,0.035213448,0.021011156,0.03481307,0.032185642,0.022268258,0.030043852,0.034318705,0.020878617
31.0,0.066792444,0.018690723,0.012697277,0.029089092,0.027987952,0.038548561,0.032397866,0.021778918,0.01449281,0.07078344,0.020249451,0.006050581,0.011590326,0.005905162,0.015473144
32.0,0.01412842,1.893476819,0.022219027,0.022085128,0.034523955,0.037549979,0.018887904,0.021385988,0.032513911,0.020808132,0.029515081,0.011417973,0.02478674,0.013229729,0.035696982
33.0,0.032467785,0.503073191,0.099756299,0.004039664,0.006097961,0.003908495,0.005394554,0.004976873,0.003722587,0.002636943,0.004237739,0.009014329,0.002567733,0.003779538,0.003297508
34.0,0.087099726,0.008719318,0.022918207,0.00969173,0.02927985,0.035966497,0.007760894,0.020834919,0.031280791,0.035283741,0.024120283,0.115256423,0.013879477,0.018322227,0.037318283
35.0,0.048692959,0.010304327,0.009612909,0.009470835,0.021285167,0.009055661,0.021938068,0.010218793,0.010530949,0.012501255,0.025710192,0.012269798,0.0108717,0.01260708,0.013549679
36.0,0.058227258,0.014269257,0.012428199,0.027499546,0.033597199,0.013652769,0.029606358,0.011796801,0.020155475,0.008289641,0.009147564,0.008516952,0.011182461,0.016810898,0.017335537
37.0,0.064224655,0.026009508,0.012403345,0.031092941,0.010045356,0.031080251,0.018401973,0.015639407,0.006844194,0.006487846,0.0167086,0.025581754,0.012022138,0.013956209,0.015062069
38.0,0.068524738,0.02081533,0.014478602,0.011271034,0.018424149,0.017200172,0.029411736,0.035968348,0.040007224,0.053266053,0.019946138,0.003535615,0.003924453,0.004024476,0.006478721
39.0,0.070697083,0.03083649,0.023650348,0.039258421,0.101378999,0.013454999,0.004144824,0.020605043,0.023567667,0.011134985,0.016153501,0.017409259,0.018164293,0.01066313,0.022504433
40.0,0.058510773,0.017421693,0.012731885,0.027206839,0.123216779,0.056635789,0.004747463,0.014827104,0.026048633,0.01151868,0.010398342,0.008249332,0.005327833,0.01687239,0.012486817
41.0,0.039786831,0.015967382,0.021465002,0.014663165,0.023549616,0.013751595,0.02091989,0.013547204,0.02075167,0.012222904,0.009666856,0.011382941,0.011270872,0.010434721,0.004050569
42.0,0.021573692,0.018508394,0.012376268,0.033830031,0.004376343,0.005060699,0.013889174,0.002563445,0.004233015,0.00380701,0.00387832,0.001566746,0.142668459,0.005011523,0.038321515
43.0,0.068967783,0.020814193,0.029039215,0.020933554,0.027315464,0.017416382,0.015881631,0.027075664,0.016642029,0.061515048,0.020896647,0.011341338,0.003905068,0.006751846,0.009599518
44.0,0.057258564,0.03384968,0.026882243,0.023994175,0.031568906,0.033059858,0.017917403,0.02342204,0.018071273,0.022056571,0.02934965,0.035412829,0.034153257,0.042063536,0.015807088
45.0,0.034373491,0.014451793,0.014784687,0.024244982,0.018091918,0.026973209,0.017303823,0.006102683,0.006845698,0.005948635,0.006283581,0.005495377,0.003465614,0.016021641,0.00469059
46.0,0.005551467,0.024703782,0.020995515,0.01825486,0.006698853,0.03007359,0.012700453,0.013110113,0.031874805,0.031444556,0.016872017,0.023216635,0.023780162,0.023674194,0.030619358
47.0,0.060073162,0.029571874,0.019777409,0.028030777,0.056086345,0.011408758,0.00414989,0.021394337,0.022915229,0.020418944,0.014415807,0.01098996,0.017487098,0.026286141,0.029107317
