trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.526708487,0.017436037,0.000686622,0.001620562,0.053691874,0.052614417,0.063832717,0.033802763,0.033149542,0.058042936,0.025286751,0.02135376,0.034241967,0.027756476,0.056776774
2.0,0.00032873,0.000631722,0.051663223,0.001769233,0.001448026,0.000359457,0.000406345,0.000354534,0.00035743,0.000386334,0.000470557,0.000394526,0.000499793,0.000406362,0.000410698
3.0,0.000299387,0.008229789,0.109640036,0.00031816,0.00037375,0.000343889,0.000368961,0.000355509,0.000402555,0.000390657,0.000392716,0.000417108,0.000428121,0.000453695,0.000430644
4.0,0.000288769,0.003899051,0.008877863,0.004562923,0.045949205,0.020116538,0.010200082,0.024236825,0.009057391,0.000408689,0.000417086,0.000455769,0.000411972,0.000524594,0.000430715
5.0,0.000305224,0.004201385,0.005378256,0.044827436,0.0003429,0.000444225,0.000357911,0.000409946,0.000380465,0.000393144,0.000396276,0.000399101,0.000429023,0.00042875,0.000427291
6.0,0.000304299,0.001843067,0.002450808,0.005765785,0.003185954,0.017204338,0.004199718,0.002945826,0.002617997,0.005041621,0.000389311,0.000397095,0.000414175,0.000417838,0.000443082
7.0,0.000298336,0.003010729,0.004411962,0.005335153,0.026616844,0.000402104,0.000355014,0.000463706,0.000408301,0.000383442,0.000403611,0.000405675,0.000413549,0.000425091,0.007629675
8.0,0.000291192,0.000301749,0.003365279,0.83187629,3.960115637,0.000800327,0.000894681,0.000904392,0.001036024,0.001021008,0.000906118,0.001075878,0.001350909,0.001115633,0.001504833
9.0,0.000300915,0.007131401,0.056149457,0.075880338,0.044462004,0.020258565,0.005753318,0.011802878,0.012794993,0.020124666,0.007664474,0.006069367,0.006640039,0.014011628,0.010164264
10.0,0.000295564,0.000325447,0.000428658,0.00041258,0.000371056,0.000442958,0.000474467,0.000482743,0.000474907,0.000419808,0.000470813,0.000446229,0.000432424,0.000437482,0.000446147
11.0,0.000308572,0.003101457,0.012871031,0.022068514,0.078104308,0.070342015,0.096099888,0.069488224,0.065253892,0.077320103,0.103092738,0.107244746,0.00058317,0.000646432,0.00062721
12.0,0.000468634,0.003130354,0.130100609,0.029308949,0.006247926,0.004468513,0.006862064,0.015812589,0.00381599,0.000380727,0.000451088,0.000403519,0.000415058,0.000417073,0.007264943
13.0,0.000288337,0.004292816,0.004697071,0.039401312,0.000424787,0.000368316,0.000349405,0.000398772,0.000383676,0.000408049,0.000397325,0.000412047,0.000417633,0.000420994,0.000427229
14.0,0.00028981,0.003451483,0.001846197,0.01412022,0.015561801,0.003545182,0.017085108,0.024534468,0.018923268,0.009484346,0.022171933,0.038776784,0.049917533,0.059902203,0.054658923
15.0,0.000292899,0.000563466,0.000317723,0.000388466,0.000395578,0.000369962,0.000410992,0.000400535,0.000383868,0.000372414,0.000392316,0.000466583,0.000460841,0.000484161,0.000478331
16.0,0.000298004,0.005064045,0.011049049,0.015836438,0.010891176,0.03206856,0.046529196,0.048000717,0.085520021,0.076661495,0.083632556,0.073965281,0.075360802,0.103719276,0.203310135
17.0,0.000289381,0.004573755,0.07847484,0.006077231,0.049876079,0.159458489,0.313426099,0.23967438,0.11652468,0.095315771,0.096614028,0.126545522,0.131611035,0.123248701,0.079212918
18.0,0.000290363,0.00244109,0.003005568,0.024459363,0.0020465,0.001653864,0.001788411,0.00505358,0.004184282,0.005502749,0.005665035,0.008985917,0.01630557,0.021480424,0.022385181
19.0,0.000285164,0.000541496,0.001378526,0.000362839,0.00036202,0.000386709,0.000406278,0.000397551,0.008071265,0.000378409,0.000403982,0.000400699,0.000416018,0.000414415,0.000428512
20.0,0.000295047,0.002445798,0.008164035,0.105529067,0.053287893,0.048818736,0.039429006,0.000555431,0.00052841,0.000592853,0.000550513,0.000611677,0.00071302,0.000889694,0.000577644
21.0,0.000291997,0.000529303,0.000816987,0.002049244,0.001113147,0.002859099,0.001416532,0.001368524,0.002586795,0.002326388,0.001307391,0.002690922,0.001524892,0.002744179,0.002800414
22.0,0.000293869,0.005500811,0.044927249,0.000328612,0.000413187,0.000411175,0.000404044,0.000556568,0.000474081,0.000465682,0.000397094,0.000416321,0.000412172,0.000415445,0.000420894
23.0,0.000293172,0.092078946,0.029899401,0.013967787,0.027832607,0.013691466,0.018055812,0.035248729,0.058637701,0.191866964,0.133166413,0.119844417,0.092313804,0.123719265,0.098606464
24.0,0.000296179,0.001968359,0.002815509,0.106741028,0.054828762,0.00102324,0.000871251,0.000836903,0.000868343,0.000905527,0.000924928,0.001042213,0.00097609,0.001009096,0.000938097
25.0,0.000285364,0.002083621,0.002382758,0.003346748,0.004194616,0.032830205,0.060512747,0.007090237,0.016112857,0.019599241,0.034499566,0.038580836,0.042454079,0.065555867,0.066961886
26.0,0.000294617,0.003565005,0.004648121,0.038781912,0.000353855,0.000374451,0.000391101,0.000425458,0.000391175,0.000393831,0.000402861,0.000405574,0.000396329,0.000424018,0.000507332
27.0,0.000288578,0.000541088,0.00057826,0.001737513,0.001351718,0.001360446,0.001456139,0.001601261,0.001602804,0.001348688,0.001442761,0.00166036,0.001508166,0.001467784,0.003647585
28.0,0.000294423,0.001834098,0.006314376,0.00470886,0.063812825,0.00037851,0.000452968,0.000494581,0.00045804,0.000460824,0.000521742,0.000554989,0.000562362,0.000549041,0.000559748
29.0,0.000321684,0.095022861,0.025160701,0.027794974,0.013492736,0.017139815,0.013276184,0.018274354,0.020955895,0.027421513,0.041199721,0.127673817,0.081222825,0.049016944,0.481530714
30.0,0.000297921,0.079328565,0.04576428,0.000536882,0.000733747,0.000614328,0.000519225,0.000612518,0.017887452,0.013814626,0.041753868,0.091571666,0.011081791,0.022755224,0.282748154
31.0,0.000291111,0.006659051,0.008054064,0.099631481,0.049839084,0.046339262,0.060567517,0.086405819,0.122299596,0.102629107,0.000972146,0.000939204,0.00111489,0.000995479,0.014612833
32.0,0.00029627,0.002706676,0.00245264,0.062265496,0.000696574,0.001804302,0.002445613,0.002557698,0.009712561,0.003111189,0.002164351,0.002340108,0.002378811,0.002451706,0.003078916
33.0,0.000308176,0.003946668,0.009631692,0.054413766,0.000889673,0.000366475,0.000408244,0.000386737,0.000358139,0.000398531,0.000422223,0.000721,0.008066636,0.000737082,0.000745509
34.0,0.00028966,0.000694214,0.001820084,0.002697245,0.001931948,0.002443753,0.00284882,0.003045192,0.002913046,0.002757059,0.002455261,0.000947783,0.001041442,0.001046064,0.001259379
35.0,0.000301263,0.003468399,0.003082227,0.006667008,0.012491218,0.003871419,0.008900631,0.017897966,0.005262216,0.005643588,0.00960428,0.020794871,0.011978822,0.01363398,0.012356262
36.0,0.000295094,0.006175184,0.002689363,0.506115939,0.006699314,0.003008881,0.004869628,0.006444379,0.005900351,0.006347116,0.007747101,0.009450508,0.008476536,0.006312232,0.005082457
37.0,0.000294434,0.003000295,0.009728272,0.089789164,0.03003807,0.013360894,0.003593768,0.004220049,0.004434884,0.006205035,0.004772794,0.004791439,0.012196303,0.005116444,0.006308685
38.0,0.000311075,0.080019721,0.043073573,0.014263742,0.010278324,0.014942696,0.018701248,0.025641215,0.02579541,0.043556416,0.037357521,0.032533517,0.063000251,0.065147163,0.062585375
39.0,0.000308324,0.000561291,0.003197731,0.000831273,0.002758155,0.062595989,0.055894799,0.017548351,0.000746187,0.012030174,0.014446204,0.001137506,0.002109789,0.010347483,0.009829547
40.0,0.000302848,0.00055737,0.001591821,0.001894849,0.002356937,0.000667635,0.000815982,0.000705509,0.000723868,0.080035281,0.002422862,0.001821902,0.002284155,0.00254703,0.000446816
41.0,0.000302193,0.001874805,0.003608194,0.012185579,0.005498838,0.00376486,0.015595717,0.02629531,0.00879131,0.009054337,0.000399082,0.000410383,0.001780383,0.001919448,0.001143583
42.0,0.000296789,0.002837893,0.002292953,0.035443232,0.000667421,0.000664119,0.000688216,0.000366375,0.00038125,0.000413174,0.00039912,0.000430645,0.000754317,0.000799037,0.000768812
43.0,0.000301653,0.000320857,0.00031329,0.000323038,0.000402711,0.000411391,0.000359754,0.000372693,0.059237771,0.002009583,0.001761871,0.001956798,0.004306069,0.007342801,0.012224207
44.0,0.000298842,0.000316829,0.000354762,0.000409281,0.000342139,0.000345894,0.000409072,0.00041635,0.000395613,0.000399351,0.000419591,0.000497474,0.000433439,0.000442734,0.00046719
45.0,0.000327733,0.002359049,0.002602592,0.001752045,0.002175279,0.002362879,0.003091382,0.00243913,0.01174852,0.002763652,0.025394871,0.001157363,0.002894201,0.003214089,0.003689699
46.0,0.000290952,0.003512322,0.093444301,0.000328967,0.000400652,0.000379216,0.000368963,0.000427753,0.000425288,0.009468026,0.000494373,0.000430894,0.00045427,0.000471778,0.000474224
47.0,0.000299956,0.080834236,0.046261539,0.055627556,0.065555887,0.000523762,0.000456769,0.000433835,0.00044513,0.000746964,0.000756685,0.000739889,0.000735091,0.048758303,0.036130676
48.0,0.000302475,0.005344834,0.044397792,0.01101599,0.000648951,0.000615162,0.000657551,0.000665859,0.000902642,0.000763654,0.000838642,0.000788919,0.000839093,0.000834795,0.000949531
49.0,0.000297235,0.005134482,0.035743728,0.046447203,0.010238707,0.004153492,0.008491231,0.017525999,0.014262782,0.007715432,0.005820229,0.016040521,0.009377719,0.011073811,0.017128111
50.0,0.000292096,0.001854387,0.002318408,0.010249845,0.045015374,0.018002313,0.036912312,0.05040648,0.062319632,0.049528118,0.069002689,0.10106416,0.079360636,0.078228537,0.23466753
51.0,0.000299083,0.002445685,0.003298994,0.049376103,0.000357415,0.000353991,0.000402535,0.000368513,0.000367357,0.000393084,0.000394242,0.000400336,0.000414405,0.000421707,0.000430534
52.0,0.000294428,0.004231974,0.030101507,0.074694786,0.000355052,0.00038918,0.000378737,0.000403397,0.000399718,0.000387391,0.000417406,0.000399325,0.000415244,0.000418347,0.000432183
