trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,34.636236783,9.923782893,8.265563024,11.727823846,10.884962194,10.801884297,9.398541288,9.117887808,10.989347988,10.483677886,10.350489994,11.48412186,11.427283677,11.557697082,12.473856932,12.028673383,132.812886707,11.281951033,13.298373659,11.104623033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8.213844769,20.215558373,33.875266353,10.644463073,9.770538997,11.916696308,11.146185441,11.375496909,12.186865791,13.164221526,10.3555289,11.055385497,11.035937493,12.045712417,10.393782454,10.52513736,10.370045302,10.790474633,11.245801068,10.661563163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9.341194152,15.842961477,13.310340415,12.127099725,11.302365792,10.821447575,15.844282593,12.706263785,14.327819846,19.200745063,27.567259581,38.641500171,26.757461188,25.277075036,25.646662485,25.612582711,11.469360896,13.004865437,12.500492643,11.656403716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,8.736658152,10.825861478,10.08681726,10.159903016,11.044495448,18.315693404,15.468011716,17.014490945,10.655566915,11.981127571,11.416420339,10.715057201,10.345018459,11.2719006,12.727866507,13.184225365,12.744102119,12.610408218,10.750964111,11.747028638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,8.154058211,10.857069628,11.706369774,14.307238271,17.358601543,20.227900557,128.388938098,120.17237468,134.238567289,136.495980611,138.820046586,139.887378261,142.277699872,146.121677134,148.57386795,150.452604321,147.817065169,185.348863897,20.06301612,22.029739318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,8.843041542,13.873913779,9.807776455,11.702390918,11.490774555,10.698944676,12.975967819,26.921622696,14.411535275,14.845573802,13.727812705,76.425160344,10.809125023,10.947866151,11.413753457,11.303681863,10.115608988,11.91070914,12.694794718,14.057002493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,7.836858324,20.635924681,20.176860606,21.838941233,25.476737671,17.520408412,27.839775213,13.039073745,11.221724414,11.219270994,10.017436076,10.99433563,10.417862823,10.277448631,10.86234494,10.8314775,10.316996518,11.666608042,12.443565638,11.59700137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,9.960273675,9.840070784,11.382748124,11.063528786,25.061111874,13.058867403,10.420232975,10.367241811,11.809114248,11.916814315,12.773465756,11.250360765,12.980770248,11.604839648,10.461848505,11.130072668,13.167766321,12.607678552,12.040163996,12.345064655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,8.500676285,14.391057954,12.682758199,18.633562374,22.394843026,21.076013572,17.64700826,19.274978039,17.610117699,16.608807515,11.280011622,10.896524084,10.855727502,11.246126889,11.764371062,10.649096288,12.999344121,11.506817979,13.798567806,11.86677626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,20.147544634,10.384604916,13.625402638,15.378850542,10.233086108,10.573325982,13.349899661,11.841511801,12.245947709,9.301900555,11.50587324,10.283920574,10.819698309,12.386045414,11.235910536,10.480028111,12.265106885,13.027347108,13.285223862,13.053788194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,8.974657651,8.758970329,14.746433496,22.996110081,9.77306251,9.489968127,11.004878706,11.858707704,10.928557702,11.253300843,10.554459545,10.368930074,9.957532791,11.111784105,12.013697689,11.573901534,10.745593459,12.86919359,11.438803413,13.94418006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,8.548750872,9.123245298,20.483410519,25.413166753,11.988645321,16.235757283,14.342101477,13.120478249,26.204941724,24.490105702,18.794945211,53.24921649,17.753990292,12.379189538,97.447548043,101.708891092,116.731346973,118.084061095,145.636349304,136.200986983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10.00403074,18.487946118,23.97212471,10.163624798,9.759758743,12.223156742,11.525537213,11.607331907,11.422889104,10.147202319,9.855176794,11.336993811,10.490684227,10.783469726,10.448284469,12.66266813,11.385192244,11.894531214,12.245397503,12.511915363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,10.529439453,10.058454807,11.183952149,14.541572154,15.108341866,17.040691028,15.236933359,14.763675182,13.643327432,12.953932225,13.051053783,12.359232917,10.639418257,11.623000048,10.645360295,11.471295901,12.568241196,10.740329462,12.928807674,14.888651348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,8.488040522,9.04004575,11.30951183,10.547243573,34.852371789,16.332324,22.461622547,23.746903489,24.811445568,13.384824136,14.116149022,12.442684948,108.830715369,135.491475655,119.965613112,147.434809652,150.754621272,153.594864213,148.891947457,151.74293507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,8.645083351,21.694862016,36.376493357,10.168281249,9.990534511,9.952732186,9.377864028,12.541966987,16.185589113,10.936617427,13.778963687,10.71650755,10.535893697,11.728606774,11.34130845,12.491821785,12.431807251,11.593499938,13.189670339,12.598277935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,9.151651324,9.248797176,10.275791711,9.471058608,10.970149268,11.019119589,9.177923806,9.714686079,9.932575034,9.942378019,11.588251279,12.575500385,11.910036158,11.615057688,10.967425739,10.771627063,12.898456972,11.333963382,10.630878741,13.85437152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,8.70651922,20.921768098,11.798685254,10.38752792,9.849624458,11.866157954,12.38296525,12.211134954,11.206533966,11.853793783,13.763754427,13.418519026,12.747718017,12.779763942,12.334692981,11.993609214,12.688369141,11.961684276,13.513475094,13.321767418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,8.481073376,21.30804707,10.052988456,11.387829697,10.654644381,11.984125686,13.690856857,26.805765863,35.974186431,18.811511956,18.009642082,30.812798322,31.965569895,11.963972143,87.250949821,93.629126802,108.111743534,132.931586089,135.938580162,138.844803308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,9.736635698,9.453779771,17.167294752,18.135664925,27.214392587,45.134971766,31.750287628,41.583241039,32.707695129,33.228190389,13.105289117,13.823939197,11.828803954,11.615403759,13.887923964,13.200688446,11.406033608,12.171010584,12.403020128,14.188314245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
