trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,4.991069698,0.002844258,0.003230241,0.003530714,0.002167274,0.003662212,0.004068972,0.003897091,0.003592907,0.003776665,0.003776315,0.004139503,0.004109597,0.003856386,0.002979219
2.0,0.002473457,0.004741492,0.002613184,0.002563533,0.002353686,0.003153653,0.002380824,0.001874216,0.002028317,0.002584665,0.002418345,0.003140749,0.002948181,0.002830168,0.003042403
3.0,0.002641756,0.003108533,0.008020623,0.004742984,0.004538665,0.013857275,0.003123596,0.003236544,0.00413665,0.011273523,0.011077003,0.004829734,0.004644107,0.004775981,0.004711067
4.0,0.001958947,0.003041574,0.002754218,0.002775857,0.003743011,0.003519233,0.003557316,0.003576154,0.003316616,0.003628529,0.003887858,0.003663658,0.004649202,0.004793904,0.005379139
5.0,0.001938257,0.001460637,0.003379927,0.004190545,0.003853194,0.002873865,0.003804195,0.004186051,0.004291913,0.004156891,0.009572218,0.002644858,0.003637153,0.00365227,0.004344377
6.0,0.002859253,0.003463409,0.002729249,0.002082784,0.002933655,0.003296318,0.002739717,0.003037641,0.002902402,0.002877823,0.003769122,0.00366445,0.003481582,0.003495833,0.002953753
7.0,0.001977865,0.001819902,0.001676368,0.001662347,0.001870418,0.00193021,0.002346731,0.002249424,0.010346717,0.00434733,0.00377883,0.004043828,0.003784776,0.004052138,0.003459179
8.0,0.002790242,0.003450947,0.004837104,0.003782341,0.0040592,0.004254035,0.004576262,0.004368248,0.00350448,0.009937654,0.003487572,0.003373637,0.00279885,0.002408211,0.002250435
9.0,0.002947864,0.002762915,0.002887071,0.002186516,0.00245239,0.003541838,0.003980897,0.003756225,0.003164345,0.009730517,0.003097974,0.003585834,0.003656412,0.003384,0.003504951
10.0,0.00243452,0.003585898,0.002113337,0.008770131,0.002403091,0.002993592,0.003185578,0.002917932,0.00312277,0.003182209,0.002902499,0.002679759,0.002635752,0.002736478,0.002804112
11.0,0.002490506,0.003374323,0.002130567,0.002611056,0.002753748,0.003076349,0.003308662,0.003616082,0.003483522,0.003200029,0.003094489,0.002998257,0.002739961,0.00327754,0.003258278
12.0,0.004298425,0.003311752,0.005011541,0.009509143,0.003802248,0.003245047,0.003168516,0.003098554,0.002786702,0.002505247,0.00257463,0.002760035,0.00251816,0.002402038,0.01047943
13.0,0.002537717,0.003263375,0.003062789,0.003755367,0.002505275,0.001915835,0.00205105,0.002349042,0.002102322,0.002266084,0.002233472,0.002407627,0.002521306,0.002670253,0.002213401
14.0,0.002822936,0.003230301,0.002220991,0.003158457,0.003791,0.003417572,0.004441233,0.012415259,0.004098175,0.004039856,0.003546387,0.00412857,0.00488358,0.004109656,0.002519177
15.0,0.003033724,0.00310729,0.002966422,0.002673184,0.002986395,0.004210632,0.004314224,0.004145333,0.011064097,0.011984038,0.003460075,0.003356961,0.003343224,0.002971865,0.003116458
16.0,0.002788305,0.003243317,0.003772674,0.00455007,0.00410996,0.002791818,0.003301347,0.005030664,0.011476952,0.011443492,0.004111937,0.004164711,0.004550521,0.004611685,0.003315955
17.0,0.002548933,0.003470529,0.002353169,0.003025375,0.003275105,0.003477866,0.003062746,0.003327429,0.003361093,0.003272675,0.00288455,0.002629544,0.002355086,0.00206653,0.002465604
18.0,0.002156518,0.005514981,0.002889625,0.00291331,0.002668681,0.00279838,0.002807082,0.004182598,0.003488787,0.004084299,0.004497466,0.004253059,0.002978712,0.003713901,0.003521566
19.0,0.002895268,0.003075949,0.004326904,0.002945271,0.003104083,0.003766875,0.004396277,0.003547059,0.003747588,0.003820203,0.00362676,0.003660414,0.003560046,0.00399891,0.003526214
20.0,0.00285301,0.0068263,0.00565253,0.002604234,0.004340554,0.003095663,0.002968922,0.003359278,0.003528239,0.003147926,0.002838308,0.003169906,0.003132054,0.002375267,0.002166183
21.0,0.00233881,0.003552037,0.002768323,0.004266414,0.002639629,0.004298598,0.003450427,0.012248922,0.003308386,0.003604268,0.006637385,0.002838493,0.003202426,0.003085266,0.003374171
22.0,0.002544283,0.005262649,0.004084111,0.003379222,0.003707543,0.004098301,0.003545283,0.004275611,0.003501968,0.003064248,0.002501074,0.002191891,0.001208896,0.00124003,0.003568994
23.0,0.002847756,0.003330221,0.002508743,0.00259714,0.003691815,0.004429706,0.003171415,0.003450274,0.002965677,0.003279018,0.003656352,0.003424525,0.003490589,0.003582401,0.003782581
24.0,0.002855047,0.003442653,0.003673352,0.003222343,0.004641548,0.004382382,0.003901198,0.00446935,0.00443673,0.004174352,0.003856807,0.003985318,0.003833217,0.003737949,0.003338648
25.0,0.002333494,0.00276469,0.003777406,0.004291011,0.002094055,0.011209178,0.002680419,0.002884715,0.009740298,0.002565331,0.002467895,0.001883443,0.001958386,0.00148296,0.001593058
26.0,0.002790368,0.003470073,0.003675117,0.002519871,0.003443746,0.003328402,0.003231532,0.002948337,0.009627427,0.002942779,0.003556068,0.00343037,0.003053257,0.001953124,0.001878242
27.0,0.002369051,0.003187951,0.004532096,0.002587163,0.003280169,0.002962061,0.002925959,0.003065103,0.00379705,0.003354189,0.003616589,0.003462698,0.003964096,0.002621856,0.002301187
28.0,0.002459793,0.005242715,0.003108176,0.003568112,0.0028477,0.002880859,0.003048944,0.003638547,0.00959711,0.003209962,0.002669523,0.002765366,0.002510208,0.002364826,0.002793008
29.0,0.002543189,0.002647942,0.003366961,0.003323009,0.00430061,0.003624054,0.003304283,0.003093785,0.002891434,0.003350555,0.003793388,0.003842169,0.003703479,0.00362638,0.003206256
30.0,0.002473384,0.002394949,0.000592932,0.000604027,0.000629671,0.000672994,0.000711947,0.000689116,0.000692386,0.000696012,0.000718808,0.000735311,0.000774724,0.000858061,0.000796881
31.0,0.002548088,0.003569638,0.002717704,0.004404978,0.003109017,0.003082266,0.004442469,0.004033555,0.003842524,0.003768602,0.004103584,0.00432253,0.00387319,0.002781511,0.003078201
32.0,0.001985046,0.004770515,0.00406114,0.002957273,0.003255731,0.003038559,0.003241619,0.002699008,0.002947612,0.002909522,0.002833523,0.003237604,0.003062586,0.002969265,0.00250675
33.0,0.002333644,0.002967081,0.007718961,0.004036256,0.002335905,0.002185989,0.002237763,0.002416065,0.002904399,0.002778009,0.003009143,0.002865703,0.002646268,0.002346874,0.002235977
34.0,0.002476857,0.003259915,0.002316546,0.010555829,0.002373565,0.002961936,0.00276612,0.002526357,0.002720852,0.002939091,0.002682193,0.00258804,0.002070295,0.001961228,0.001983979
35.0,0.002839524,0.002515475,0.002120293,0.002228357,0.003132615,0.003007261,0.002718288,0.003233007,0.003318012,0.003064602,0.002817778,0.002917065,0.010434114,0.002836526,0.005013416
36.0,0.004484426,0.008180367,0.005269208,0.006619323,0.006253374,0.006328851,0.005700741,0.00567769,0.003913891,0.002383087,0.003181599,0.003434311,0.002902296,0.010936572,0.002128495
37.0,0.002672928,0.002598287,0.002578463,0.002514763,0.003663669,0.011385497,0.002969449,0.002521967,0.009610262,0.002509429,0.002555451,0.002622761,0.002437717,0.002590576,0.010963301
38.0,0.001999047,0.00168049,0.003295851,0.003599824,0.003670635,0.011020496,0.002993044,0.002571753,0.002821783,0.002441634,0.002840935,0.002538565,0.002824659,0.002947415,0.002831882
39.0,0.002438595,0.001283666,0.001363363,0.000631159,0.000631678,0.000651042,0.000661986,0.000712938,0.000700902,0.000702832,0.000742438,0.000727918,0.000767598,0.000796554,0.000793475
40.0,0.002852069,0.002954254,0.003808497,0.002886517,0.003912127,0.012463077,0.004540053,0.004954433,0.004945691,0.011939434,0.004715643,0.004425202,0.004231046,0.004537961,0.004283471
41.0,0.00249256,0.004667793,0.003713943,0.003022074,0.002685141,0.002535786,0.010704614,0.003252593,0.003443754,0.003300166,0.002796252,0.002919317,0.00287902,0.003329162,0.002954426
42.0,0.002831169,0.003967952,0.002800579,0.002195402,0.011424149,0.00340066,0.002665744,0.002474353,0.002514928,0.002437047,0.002272873,0.002427228,0.002216282,0.002435975,0.0024327
43.0,0.001963142,0.004061044,0.003640763,0.003722117,0.002726836,0.003118898,0.002715592,0.002899971,0.003078257,0.002475832,0.002427412,0.002399771,0.002356005,0.001953836,0.001930787
44.0,0.00285568,0.006541149,0.004719862,0.002682694,0.004807786,0.00390964,0.003385336,0.003231343,0.003424924,0.010457123,0.003354481,0.003449642,0.003378949,0.010507615,0.002296957
45.0,0.001976869,0.003885422,0.003049575,0.003139247,0.003315999,0.002978083,0.003075419,0.002642448,0.003002871,0.002654268,0.002390422,0.002097239,0.002016948,0.001938231,0.001504561
46.0,0.002025332,0.005143864,0.003353705,0.003016452,0.003415612,0.003290436,0.003218407,0.003860365,0.003801494,0.003481868,0.003304473,0.003062265,0.003221407,0.003017724,0.003070533
47.0,0.002442411,0.004882855,0.003478142,0.003591552,0.00389758,0.004374555,0.003897995,0.00399965,0.003206253,0.002703573,0.00954784,0.002273058,0.002130753,0.002006328,0.001770041
48.0,0.002953421,0.002530339,0.002550709,0.002454063,0.00292396,0.002591107,0.002126501,0.003060016,0.002806839,0.002451226,0.002993161,0.002707267,0.003126001,0.003010327,0.003109827
49.0,0.003048353,0.0026186,0.002716462,0.002957745,0.00305558,0.002931739,0.003533199,0.003483705,0.002859837,0.002862648,0.002563551,0.002805624,0.010640923,0.00241294,0.002838108
50.0,0.002506058,0.002737989,0.00562033,0.003747989,0.003859452,0.003603034,0.003990021,0.003747341,0.003234731,0.003348219,0.009990674,0.003425299,0.003154988,0.002963848,0.011370224
51.0,0.002800781,0.003268451,0.002297095,0.002547092,0.011946663,0.003398052,0.002886399,0.00290262,0.002705155,0.002851918,0.002651826,0.00225926,0.002001491,0.001761367,0.002400586
52.0,0.001993644,0.004175946,0.003481603,0.010622511,0.002942977,0.003637579,0.003642436,0.003353102,0.003685192,0.002390851,0.00248983,0.001636628,0.001207186,0.001117549,0.003730794
53.0,0.002638892,0.002358666,0.002164331,0.002444487,0.003267449,0.010201888,0.002329565,0.002751452,0.00239292,0.002785219,0.002862383,0.002874042,0.00267522,0.002641001,0.00250917
54.0,0.002013791,0.001776296,0.003994408,0.003489211,0.003255954,0.00387047,0.003129699,0.003679402,0.002733028,0.002306315,0.002655529,0.002188826,0.002186856,0.002598928,0.002006949
55.0,0.002944817,0.003787977,0.002411592,0.00226776,0.002835664,0.002492726,0.002616078,0.002833593,0.003185834,0.010079965,0.002787687,0.002444423,0.002312345,0.002678438,0.002675058
56.0,0.002514486,0.002643386,0.003100729,0.002669157,0.003299451,0.0030428,0.003445792,0.003041615,0.003584793,0.003001467,0.003127229,0.010225832,0.010945253,0.003689057,0.003298439
57.0,0.002042598,0.003292833,0.000548573,0.000574034,0.00068186,0.000636543,0.000660906,0.000720719,0.000705512,0.000702296,0.000724076,0.000767435,0.00082189,0.000813173,0.00084281
58.0,0.001982111,0.001537853,0.001579284,0.001736008,0.001753539,0.001927761,0.001884637,0.002127113,0.002395263,0.002672166,0.002735823,0.003031551,0.003007304,0.002980849,0.003014547
59.0,0.001956338,0.001437025,0.003599175,0.003672534,0.003300184,0.00255869,0.002732436,0.002769289,0.003385359,0.00396802,0.003873897,0.004112113,0.002487404,0.002470166,0.003188428
60.0,0.002033377,0.00409492,0.000999891,0.001082902,0.001084958,0.008749978,0.001257821,0.001332309,0.001263394,0.001268162,0.001325735,0.00129958,0.001437134,0.001451385,0.0014126
