trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,13.539098234,1.425378011,1.476121126,1.513238436,1.59282886,1.635710675,1.656374117,1.707701764,1.73293683,1.721463657,1.74894867,1.766157641,1.785182091,1.837784552,1.907441393
2.0,1.283100272,0.589630645,1.3908371,1.542031682,1.588106762,1.65518722,1.554219411,1.60783716,1.67155021,1.761258115,1.753067501,1.807249045,1.842772828,1.881164055,1.955033104
3.0,1.421255644,0.594091127,1.472545233,1.541176797,1.630120523,1.68679234,1.705019953,1.74719347,1.795710645,1.81928418,1.863322817,1.867400294,1.920183505,2.002629738,2.074262149
4.0,1.010540458,1.455631068,1.387868834,1.506750682,1.598895937,1.647519286,1.680241251,1.740119675,1.740909024,1.790076365,1.756591041,1.751258059,1.807516234,1.864111353,1.95102372
5.0,1.19725914,1.424744645,1.504754027,1.556133215,1.625558134,1.522055505,1.719869892,1.786192132,1.763710827,1.770772869,1.772642623,1.806258379,1.847094475,1.87793589,1.969465562
6.0,0.944532168,1.453032208,1.483532719,1.513474016,1.616056212,1.682789793,1.665415654,1.744416272,1.742510628,1.759250304,1.734530997,1.630999931,1.529231945,1.595592749,1.50283237
7.0,1.009549441,1.416400789,1.498303502,1.539852101,1.604447812,1.665920924,1.676205171,1.755789252,1.737712175,1.777211816,1.780018336,1.805037214,1.836244013,1.88145621,1.963510294
8.0,1.143786136,1.464685077,1.493470684,1.492535865,1.59961948,1.671382705,1.671212448,1.721161547,1.770852399,1.761598189,1.805639405,1.816707594,1.843386789,1.903074725,1.960770762
9.0,1.290510084,1.466315509,1.502120433,1.564232783,1.63463227,1.706955935,1.67842098,1.72860547,1.767945181,1.80926729,1.802792569,1.81239804,1.866112393,1.886293053,1.991625558
10.0,1.190922107,1.452800258,1.534089203,1.429746091,1.515342844,1.552947119,1.592894489,1.63988179,1.684422609,1.732261662,1.724513789,1.601083575,1.681328823,1.711268266,1.81839495
11.0,1.298654561,1.458961873,1.531774208,1.564090681,1.657796935,1.686648336,1.70104389,1.797609732,1.622076393,1.674385939,1.726445631,1.749585987,1.79012178,1.88239892,1.980951459
12.0,1.319710259,1.086149437,1.353804798,1.457456749,1.519062684,1.554949743,1.651425632,1.1477268,1.212215924,1.230635881,1.216475126,1.261078865,1.285930407,1.306005954,1.417177539
13.0,1.203696422,1.455323255,1.535043145,1.607029284,1.588107237,1.662879143,1.712858673,1.772657705,1.791103957,1.816286504,1.803542824,1.804742432,1.84766206,1.910979921,1.975137171
14.0,0.838147913,1.445071545,1.548749863,1.55351067,1.574087412,1.669148535,1.733238313,1.746733585,1.775187341,1.776145893,1.800866632,1.796657517,1.857308406,1.843945869,1.694704571
15.0,1.449355543,1.490496877,1.502682675,1.577980415,1.628671297,1.730673281,1.735269984,1.727026805,1.752556307,1.731327095,1.859577589,1.864686613,1.928800388,1.958834288,2.045242967
