trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.812922192,0.003571024,0.000750994,0.001236636,0.068174599,0.083556547,0.097886902,0.058587191,0.035305715,0.0994964,0.035386701,0.039623208,0.045585127,0.046493897,0.074592289,0.050879353,0.095648935,0.079217475,0.102841667,0.102743415
2.0,0.000331706,0.00058431,0.074541076,0.00294694,0.001622239,0.000386772,0.000402589,0.000644898,0.000684758,0.00049064,0.00931576,0.000522126,0.000688104,0.000827876,0.000819187,0.000495778,0.000936876,0.000920696,0.010379311,0.000969513
3.0,0.000565349,0.013229157,0.179609327,0.000743122,0.000344323,0.000721271,0.00038738,0.000385097,0.000395363,0.000724371,0.000603934,0.000871038,0.000781775,0.000843879,0.000794152,0.001043519,0.001054427,0.000793364,0.000843381,0.000925638
4.0,0.000511115,0.00348286,0.018106712,0.007040718,0.062852947,0.040777339,0.022467996,0.035381559,0.002777918,0.000754263,0.000431219,0.000797594,0.000420664,0.000788351,0.000928313,0.000735058,0.000496847,0.001168465,0.00159294,0.001879358
5.0,0.000423695,0.012478501,0.01700747,0.058033643,0.000700498,0.000632305,0.000672098,0.000701295,0.000756653,0.00051445,0.000611706,0.000506687,0.000786142,0.000463998,0.000813244,0.00047129,0.000908019,0.000920069,0.001563328,0.002191028
6.0,0.00034375,0.001551342,0.00307722,0.008576682,0.004767118,0.004476884,0.0055434,0.005093953,0.002665432,0.008572762,0.000902508,0.001004906,0.000449662,0.011612693,0.00085777,0.000805298,0.00094045,0.000896677,0.000610267,0.000984212
7.0,0.000466779,0.005035947,0.007566463,0.007109928,0.04238204,0.000352284,0.000670601,0.000720901,0.000443755,0.00066876,0.000748706,0.000920898,0.000440172,0.000888817,0.000516093,0.000467492,0.000685748,0.000927264,0.000950111,0.000493401
8.0,0.00030905,0.000298599,0.001357528,1.117258569,5.223734561,0.000799612,0.001266159,0.000954244,0.001798242,0.00122889,0.000977416,0.001217725,0.00200108,0.001752376,0.001490106,0.003568427,0.003280819,0.001812835,0.002718535,0.002854267
9.0,0.000587239,0.012535849,0.073394011,0.09884165,0.042514151,0.011096315,0.011724473,0.020303941,0.010458454,0.023138507,0.014077828,0.006313188,0.021676842,0.012404777,0.010726796,0.026694187,0.027719761,0.027934194,0.0301481,0.036145857
10.0,0.000477854,0.000463613,0.00061051,0.000621197,0.000684774,0.000638182,0.000798834,0.00068882,0.000417227,0.000766805,0.000777273,0.000426423,0.000527203,0.000832403,0.000896736,0.011587582,0.000507174,0.000459722,0.001016157,0.000511481
11.0,0.00054747,0.004893272,0.006896046,0.017085814,0.079866018,0.084637888,0.135986628,0.099293599,0.093930107,0.095495562,0.125775322,0.163506877,0.000601367,0.000605005,0.001184568,0.00080357,0.001128059,0.001319653,0.000922321,0.001235315
12.0,0.000479788,0.005341768,0.151996879,0.029770729,0.009406558,0.007032594,0.010430914,0.031643513,0.005976878,0.000729139,0.000744513,0.00043212,0.000411162,0.000857655,0.000459684,0.001015367,0.000944495,0.001024803,0.000940461,0.000892648
13.0,0.000479747,0.008005991,0.011169235,0.047785986,0.000723152,0.000377108,0.000741942,0.000738249,0.000395991,0.00072687,0.000723224,0.000658216,0.000502161,0.000436084,0.000781484,0.000584606,0.000520603,0.000613647,0.000890774,0.000483582
14.0,0.000502201,0.006240621,0.004877627,0.020463644,0.008804364,0.015596073,0.011950218,0.021615695,0.041808578,0.024425135,0.023544898,0.050441551,0.070880932,0.074472961,0.096027476,0.122091703,0.090246563,0.253824577,0.275942189,0.253690117
15.0,0.000328253,0.001809559,0.001195946,0.000986163,0.0011857,0.001242279,0.001256407,0.000357665,0.000398586,0.000718586,0.000521464,0.000897385,0.000564105,0.000568244,0.000625695,0.000634124,0.000503372,0.000948302,0.00056005,0.00070227
16.0,0.000311031,0.008016236,0.009376413,0.021103143,0.01477627,0.047615064,0.070426222,0.075673803,0.120629547,0.102414364,0.116921266,0.099667867,0.124376913,0.155036737,0.267831241,0.143199332,0.209631899,0.194489826,0.001276717,0.000767411
17.0,0.000321082,0.00793601,0.098027885,0.006913324,0.07503581,0.215586253,0.420331998,0.327235377,0.144690413,0.135539672,0.132816079,0.159971912,0.178069829,0.170572485,0.108024573,0.085654917,0.097347058,0.124643456,0.065887989,0.103872667
18.0,0.000569108,0.004513201,0.004940939,0.030795202,0.001981847,0.003338002,0.003736926,0.007845023,0.007661993,0.008647603,0.010318746,0.014437309,0.018497976,0.020568521,0.028793331,0.046153469,0.035039778,0.048867424,0.064948667,0.069056207
19.0,0.000352403,0.000502401,0.002615294,0.000536637,0.000464504,0.000342187,0.000374471,0.000611721,0.00074657,0.000502014,0.00076888,0.000781773,0.000423838,0.000515452,0.000734459,0.000850419,0.000970665,0.007983036,0.006036994,0.005857925
20.0,0.000544118,0.004172397,0.010698285,0.148349558,0.115384673,0.057878047,0.045087411,0.001049901,0.000913312,0.000604556,0.001067825,0.001130605,0.001619482,0.000984819,0.000747953,0.001375359,0.001553523,0.001599583,0.000901163,0.001120212
21.0,0.000576451,0.001088987,0.001208385,0.002132215,0.0011285,0.003823285,0.001573008,0.002466568,0.004327721,0.015212501,0.001761179,0.004825693,0.001566396,0.004983987,0.002822124,0.004988398,0.005652861,0.004797068,0.005991099,0.001601408
22.0,0.00056672,0.008703129,0.063659435,0.000327437,0.000689825,0.000376625,0.000736024,0.000593364,0.000442379,0.013058049,0.000443452,0.000736727,0.000414954,0.000666287,0.000798755,0.00081792,0.000861669,0.000455612,0.000975035,0.001008752
23.0,0.000579762,0.116609208,0.03499606,0.020738492,0.034969955,0.017926718,0.019359031,0.049861778,0.065484497,0.267855022,0.184770224,0.156338289,0.11884855,0.171694578,0.132800098,0.067614827,0.092114332,0.058598137,0.063590257,0.074709943
24.0,0.000587673,0.003455648,0.003398602,0.122676792,0.079294329,0.000776503,0.000850437,0.001037968,0.001643212,0.000932535,0.001504298,0.001657124,0.001656963,0.001269791,0.001526049,0.001768738,0.001145764,0.00213763,0.002221381,0.001542946
25.0,0.00057669,0.00319786,0.003560471,0.004560637,0.00693404,0.042319136,0.084418872,0.011573828,0.01327996,0.043100123,0.045219737,0.054899721,0.059866759,0.113142133,0.096419757,0.081798156,0.190542181,0.242580015,0.247608859,0.10046648
26.0,0.000574888,0.004789516,0.012355266,0.05494807,0.000650636,0.000370383,0.000683909,0.000733095,0.000700849,0.000559028,0.000430028,0.000619973,0.000724193,0.000575415,0.000936045,0.000649819,0.000869369,0.000907131,0.000736807,0.000515058
27.0,0.000572845,0.001020456,0.003739598,0.001946503,0.002400481,0.002093535,0.002684463,0.002701457,0.002128196,0.001528437,0.002387816,0.002532463,0.013969601,0.002341243,0.006095957,0.00703336,0.004457342,0.016407346,0.011535377,0.006980675
28.0,0.000501974,0.002447347,0.010350771,0.005001548,0.07046118,0.00040717,0.000719588,0.000629615,0.000568461,0.000800317,0.000706978,0.000976903,0.000535924,0.001107164,0.000582178,0.000990995,0.001298651,0.000689065,0.001891325,0.001176188
29.0,0.000341289,0.112079715,0.015932105,0.039688224,0.01945321,0.039564233,0.032970332,0.0371052,0.021055181,0.049261676,0.068723219,0.16887511,0.108705466,0.064151457,0.673629307,0.177925183,0.087624792,0.119768342,0.148555969,0.490735073
30.0,0.000593204,0.097202285,0.052783096,0.000987241,0.000939164,0.012609828,0.000630551,0.001100626,0.012854102,0.018374045,0.063069042,0.115895788,0.024723763,0.02639339,0.387197073,0.001681235,0.00212912,0.000897717,0.000512957,0.000484533
