trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.0,0.0,0.0,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311,0.7483030707803311
2.0,0.0,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757,0.3686435238950757
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303,0.05895008964062303
5.0,0.0,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762,0.17026184601966762
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25842594088049015,0.25890027472864235,0.25890027472864235,0.25890027472864235,0.25890027472864235,0.25890027472864235,0.25890027472864235,0.25890027472864235,0.25890027472864235,0.25890027472864235
7.0,0.0,0.0,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165,0.3644061655633165
8.0,0.0,0.0,0.0,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508,0.7315454088928508
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
