trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,7.918108162,0.113664418,0.001545955,0.001112237,0.001506437,0.002405188,0.007186245,0.001335263,0.003707539,0.002479237,0.001203733,0.001807533,0.002615052,0.004110331,0.001868904,0.00121763,0.012128327,0.005505354,0.007009137,0.005804917
2.0,0.001275472,0.002395357,0.000701579,0.000661331,0.00137148,0.00072982,0.001352869,0.001425554,0.011028723,0.006944365,0.001240003,0.001543773,0.005195958,0.003210122,0.001171369,0.004486664,0.002773515,0.002833081,0.003249307,0.001468164
3.0,0.002130153,0.001776947,0.003417573,0.002426401,0.002765152,0.002980755,0.001444635,0.006528538,0.00217141,0.001764086,0.002274735,0.00333026,0.002897259,0.001649192,0.001736416,0.001727208,0.002119284,0.004386906,0.002817978,0.006677707
4.0,0.01163176,0.004556974,0.004176312,0.001100264,0.007270754,0.007906379,0.001501284,0.001294444,0.000893641,0.001598382,0.000954485,0.001710895,0.002323535,0.001786321,0.004717958,0.008501033,0.008092484,0.008320018,0.00214648,0.001762429
5.0,0.001345309,0.003616656,0.001121403,0.002317731,0.00202626,0.002312183,0.011284179,0.00277961,0.00236449,0.002221213,0.013830913,0.001552613,0.001316013,0.002530072,0.003620399,0.012546287,0.003050125,0.005934362,0.002747529,0.002845632
6.0,0.001551309,0.001675993,0.001947072,0.002075469,0.006288649,0.002147217,0.002203522,0.002209197,0.001034516,0.002296078,0.00103194,0.002017684,0.01000572,0.004970491,0.001288524,0.001907156,0.003642751,0.002926239,0.004416437,0.001374226
7.0,0.004818602,0.00090362,0.001284664,0.000700004,0.001827699,0.012573675,0.001980428,0.002149518,0.003190618,0.000865207,0.002387675,0.001646925,0.001016713,0.010239655,0.003861783,0.001259289,0.001408351,0.00418993,0.002900528,0.009158619
8.0,0.000925026,0.000664524,0.000715158,0.001382522,0.001269302,0.00106387,0.001004044,0.00170558,0.005147908,0.003029604,0.004589976,0.009123347,0.002743224,0.002792292,0.002769197,0.002914931,0.003557051,0.002798412,0.003358794,0.003455447
9.0,0.004564769,0.009873676,0.00067905,0.000659953,0.000706014,0.000839668,0.002355402,0.009427157,0.002427162,0.001387686,0.002444873,0.001727422,0.001043966,0.002251899,0.001107912,0.001206152,0.008454594,0.0030253,0.002188831,0.005678406
10.0,0.001569805,0.003136469,0.002854361,0.001949731,0.00144608,0.00138118,0.001385362,0.001451954,0.003723386,0.00152821,0.001556087,0.001510628,0.001681613,0.001671824,0.001796122,0.000986122,0.001190857,0.002796131,0.002056226,0.001072599
