trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,7.08179893,0.112339332,0.001093337,0.000898357,0.000811431,0.001080981,0.001346078,0.001408107,0.001449969,0.001522487,0.002681783,0.001696092,0.001795855,0.001842445,0.002095497,0.001219928,0.00214987,0.001264158,0.00144874,0.002389551
2.0,0.005653547,0.004059444,0.028884274,0.002393473,0.00251469,0.002619895,0.00278527,0.002752415,0.0028298,0.002997623,0.003612362,0.003143459,0.001519514,0.002056413,0.001180341,0.002536361,0.016296915,0.005636328,0.001504115,0.002077326
3.0,0.001835369,0.003394152,0.002798865,0.000917629,0.000844676,0.001237627,0.00539929,0.000905889,0.001046453,0.001344095,0.001425978,0.001660233,0.002056003,0.001969122,0.002124985,0.002526069,0.009787945,0.001191312,0.00225254,0.003074533
4.0,0.001122487,0.001453402,0.001495546,0.001584196,0.002785537,0.001532099,0.001706072,0.001083961,0.00182923,0.004568682,0.003986566,0.004547346,0.003120562,0.008764176,0.002022451,0.015087105,0.027188131,0.003575968,0.010824337,0.005565596
5.0,0.001340362,0.001120205,0.001465034,0.001555699,0.001139081,0.001433773,0.00163986,0.001257937,0.001104853,0.001961216,0.002577814,0.00159669,0.00206581,0.001830689,0.00143497,0.002482991,0.009551717,0.002242326,0.002126354,0.002339635
6.0,0.006362398,0.000766768,0.00117404,0.001480617,0.001611014,0.002207908,0.00099324,0.000945037,0.000990358,0.001279791,0.002642724,0.001996282,0.00159851,0.001832752,0.001875105,0.002487282,0.010077551,0.002296826,0.002331086,0.001620052
7.0,0.00086034,0.000731497,0.000778656,0.000837259,0.001608489,0.001622904,0.001514028,0.002109676,0.002437008,0.003611518,0.002250703,0.001982251,0.001283785,0.002059231,0.001564071,0.002430993,0.010548119,0.002273096,0.003455755,0.002966877
8.0,0.000807696,0.000744175,0.000784045,0.000843775,0.000834518,0.000882972,0.0008666,0.000872106,0.000974819,0.001127089,0.002131064,0.001983076,0.001734757,0.001925119,0.004724759,0.001403428,0.007880331,0.002303238,0.003128489,0.001320306
9.0,0.000769818,0.000727456,0.001446728,0.001418019,0.000852413,0.001386851,0.000944975,0.000909034,0.000991167,0.001133029,0.001813913,0.002045474,0.001945207,0.00209774,0.002045722,0.001407231,0.007677768,0.002248248,0.001982112,0.002131083
10.0,0.002174009,0.002538484,0.002534549,0.002449422,0.002464587,0.002549769,0.002615001,0.002595352,0.002902427,0.003243504,0.003890663,0.003212243,0.003196205,0.003149249,0.003401189,0.003851129,0.016100981,0.003492597,0.003761958,0.003871468
11.0,0.002135282,0.002226695,0.002333287,0.00248088,0.002513173,0.002601851,0.002644219,0.002684778,0.00290002,0.003192227,0.003766502,0.003232872,0.003175844,0.004220681,0.003761699,0.004472057,0.030482242,0.004645553,0.003693575,0.003792562
12.0,0.00276361,0.005261482,0.001168834,0.001604135,0.000861238,0.00084595,0.000864463,0.001270532,0.001753975,0.003816142,0.002811573,0.001933745,0.001099454,0.006663612,0.003286164,0.00396383,0.01551108,0.003662538,0.00365318,0.003976054
13.0,0.001360416,0.001271058,0.001404123,0.001499011,0.001327973,0.001541926,0.003324422,0.007701955,0.015559525,0.001243402,0.008595723,0.001960691,0.002049231,0.002036382,0.001191736,0.001702855,0.007889767,0.002197089,0.001277493,0.002327556
14.0,0.002066476,0.001412615,0.003087606,0.001390354,0.004917066,0.001513862,0.001771389,0.001425933,0.00263075,0.001201012,0.002468276,0.001774963,0.001238328,0.00249479,0.003621309,0.002927153,0.010035008,0.002188249,0.002350509,0.00187226
15.0,0.00076771,0.000731644,0.001325511,0.001617378,0.001589461,0.001652252,0.001610192,0.00131784,0.00166005,0.002029637,0.002606728,0.001227138,0.001096308,0.001105681,0.001975222,0.002439853,0.009187426,0.002228375,0.002316775,0.003822818
16.0,0.001365881,0.000750402,0.001023988,0.007823458,0.001070894,0.001482445,0.001484726,0.005939904,0.002379964,0.003278009,0.003914975,0.005254318,0.003251695,0.003329476,0.003338047,0.00378562,0.01590957,0.003592818,0.00369656,0.003808598
17.0,0.002062254,0.002132683,0.002433318,0.002517667,0.002790907,0.002585326,0.002594641,0.002678894,0.00289235,0.003259882,0.004785891,0.003227701,0.003205635,0.003384371,0.003418324,0.003815698,0.024566053,0.004053234,0.003759054,0.00390738
18.0,0.00220548,0.002290064,0.002327965,0.00255626,0.001557159,0.00355418,0.00928795,0.002977284,0.002113587,0.001119828,0.001457345,0.001942534,0.001952268,0.002121125,0.001138036,0.001891489,0.010684945,0.003598211,0.003131123,0.003134559
19.0,0.00140905,0.001397779,0.001411517,0.000895147,0.000827958,0.000824868,0.000834411,0.000864727,0.000989026,0.002102801,0.003789567,0.003187818,0.003157832,0.003338079,0.008463948,0.003855675,0.021874006,0.004706067,0.003777945,0.003700568
20.0,0.00216692,0.002196258,0.002376806,0.002517799,0.00277601,0.002582922,0.002610235,0.002701037,0.002924059,0.003237969,0.004698693,0.003161148,0.00322177,0.003306225,0.003278156,0.003205883,0.009420962,0.001876819,0.002128917,0.002948408
21.0,0.000774671,0.001154422,0.000925327,0.000954842,0.000870644,0.001602838,0.001699359,0.001127241,0.001410577,0.002065305,0.00260143,0.001568813,0.002100285,0.001461434,0.002135215,0.002342875,0.013510954,0.002123714,0.001251903,0.00227472
22.0,0.001333318,0.001020688,0.00309548,0.001577275,0.00102504,0.00127095,0.001623138,0.001645651,0.001821757,0.001170731,0.008584837,0.001124804,0.001068815,0.00109821,0.00111045,0.002484791,0.011211575,0.00222921,0.001263579,0.002373855
23.0,0.000765729,0.005253394,0.002452453,0.008102698,0.005150847,0.001619311,0.000910001,0.002499773,0.006765352,0.002121392,0.002530984,0.002061332,0.001724842,0.001128754,0.001131266,0.001360004,0.015778937,0.002437333,0.002310895,0.002272878
24.0,0.000833777,0.00089378,0.001026039,0.000885497,0.00084754,0.001665555,0.001357705,0.001932766,0.001726455,0.001950609,0.002547336,0.001988695,0.001087129,0.001144625,0.001354587,0.00271348,0.017095932,0.005917805,0.012838175,0.003787741
25.0,0.000809666,0.001408197,0.001043089,0.000923412,0.000843046,0.000838649,0.000852321,0.000893976,0.000961223,0.001181569,0.002590267,0.001120065,0.001062247,0.00110033,0.001099782,0.002294074,0.008052353,0.00197306,0.001242292,0.002377866
26.0,0.000742034,0.000729974,0.001460451,0.001569549,0.001235047,0.001350508,0.001610937,0.001664479,0.001631043,0.002095355,0.002374478,0.001784045,0.002040162,0.003794743,0.001204966,0.00252366,0.010675032,0.005960071,0.001734094,0.001338745
